 [Fe/H] [C/Fe]  [N/Fe]  [O/Fe]  [Na/Fe] [Mg/Fe] [Al/Fe] [Si/Fe] [K/Fe]  [Ca/Fe] [Ce/Fe]
-1.236   0.115  -9.999  -9.999  -9.999   0.327  -0.065   0.168  -9.999   0.450   0.658 
-1.420   0.550  -9.999  -9.999  -9.999   0.448   0.009   0.284  -9.999   0.490  -9.999 
-1.368  -9.999  -9.999  -9.999  -9.999  -9.999  -0.084   0.201  -9.999   0.424  -9.999 
-1.142   0.008   0.693  -9.999  -9.999   0.208   0.197   0.158  -9.999   0.366   0.522 
-1.065  -9.999  -9.999  -9.999  -9.999  -9.999  -0.186  -9.999  -9.999  -9.999  -9.999 
-1.218   0.125  -9.999  -9.999  -9.999  -9.999  -0.150   0.175  -9.999   0.306  -9.999 
-1.049  -9.999  -9.999  -9.999  -9.999  -9.999  -9.999   0.297  -9.999  -9.999  -9.999 
-1.263  -0.623   1.134   0.284  -9.999   0.285   0.608   0.146   0.064   0.240   0.113 
-1.144  -9.999  -9.999  -9.999  -9.999  -9.999   0.495   0.180  -9.999   0.352  -9.999 
-1.387  -9.999  -9.999  -9.999  -9.999  -9.999  -0.132   0.336   1.109  -9.999  -9.999 
-1.176   0.137  -9.999  -9.999  -9.999  -9.999  -0.073   0.201  -9.999   0.476  -9.999 
-1.182  -9.999   1.037   0.404  -9.999   0.215   0.848   0.108  -9.999   0.094   0.235 
-1.212  -9.999  -9.999  -9.999  -9.999  -9.999   0.487   0.180   0.455  -9.999  -9.999 
-1.094  -9.999  -9.999  -9.999  -9.999  -9.999  -0.201   0.099  -9.999  -9.999  -9.999 
-1.309  -9.999  -9.999  -9.999  -9.999  -9.999  -0.133   0.206  -9.999   0.476  -9.999 
-1.244  -9.999   1.904  -9.999  -9.999  -9.999   0.469   0.108  -9.999  -9.999  -9.999 
-1.224  -9.999  -9.999  -9.999  -9.999  -9.999  -0.182   0.160  -9.999   0.319  -9.999 
-1.206  -0.549  -9.999   0.351   0.102  -9.999   0.464   0.147   0.182   0.175   0.072 
-1.057  -0.227   0.401  -9.999  -9.999   0.219  -0.196   0.072  -0.224   0.167  -9.999 
-1.108  -9.999  -9.999  -9.999  -9.999  -9.999  -0.141   0.151  -9.999   0.219  -9.999 
-1.184  -0.279   0.474   0.552  -9.999   0.284  -0.079   0.145   0.024   0.210   0.133 
-1.236  -0.456   0.816   0.414  -9.999   0.198  -0.310   0.150  -0.227  -0.208   0.076 
