[Fe/H]   [C/Fe]  [N/Fe]  [O/Fe] [Na/Fe] [Mg/Fe] [Al/Fe] [Si/Fe] [K/Fe] [Ca/Fe] [Ce/Fe]
 -1.19   -0.17    0.43    0.50   -9.99    0.16   -0.25    0.16    0.17    0.11    0.30
 -1.30    0.02    0.94   -9.99   -9.99   -9.99    0.17    0.24   -9.99    0.22   -9.99
 -1.39   -9.99   -9.99   -9.99   -9.99   -9.99   -0.17    0.27   -9.99    0.49   -9.99
 -1.20    0.19    0.74   -9.99   -9.99    0.17    0.12    0.22    0.13    0.22    0.41
 -1.35    0.06   -9.99    0.55   -9.99    0.27   -0.12    0.21    0.17    0.26    0.29
 -1.29   -9.99    0.80   -9.99   -9.99   -9.99   -0.27    0.21   -9.99    0.31    0.37
 -1.31   -0.23    1.24   -9.99   -9.99   -9.99    0.59    0.22    0.19    0.28    0.18
 -1.35   -0.14    1.26   -9.99   -9.99   -9.99    0.81    0.26    0.17    0.28   -9.99
 -1.36    0.54   -9.99   -9.99   -9.99    0.30   -9.99    0.26   -9.99    0.27   -9.99
 -1.20   -9.99   -9.99   -9.99   -9.99   -9.99    0.17    0.22   -9.99    0.24   -9.99
 -1.30   -0.25   -9.99   -9.99   -9.99   -9.99   -0.30    0.19    0.14    0.14    0.36
 -1.29   -9.99    1.59   -9.99   -9.99   -9.99    0.77    0.21   -9.99    0.47   -9.99
 -1.38    0.76   -9.99   -9.99   -9.99   -9.99   -0.21    0.15   -9.99   -9.99    0.90
 -1.19   -0.03   -9.99   -9.99   -9.99   -9.99   -0.11    0.20    0.02    0.21    0.37
 -1.34   -9.99   -9.99   -9.99   -9.99   -9.99   -0.14    0.19   -9.99    0.29   -9.99
 -1.41   -9.99   -9.99   -9.99   -9.99   -9.99   -0.10    0.19   -9.99   -9.99   -9.99
 -1.26   -0.08    0.34    0.50    0.20    0.20   -0.11    0.21    0.28    0.18    0.12
 -1.42    0.25   -9.99   -9.99   -9.99   -9.99   -0.16    0.26   -9.99    0.42   -9.99
 -1.36    0.85   -9.99   -9.99   -9.99    0.33   -0.10    0.21   -9.99   -9.99   -9.99
 -1.40   -9.99   -9.99   -9.99   -9.99   -9.99   -0.23    0.17   -9.99    0.63   -9.99
 -1.37    0.18   -9.99   -9.99   -9.99    0.34   -0.16    0.22   -9.99    0.30   -9.99
 -1.46   -9.99   -9.99   -9.99   -9.99   -9.99    0.58    0.25   -9.99   -9.99   -9.99
 -1.41   -0.01    0.82   -9.99    0.77    0.23    0.33    0.25    0.25    0.29    0.23
 -1.36   -9.99   -9.99    0.86   -9.99   -9.99    0.37    0.31   -9.99    0.50   -9.99
 -1.32   -9.99   -9.99   -9.99   -9.99    0.31   -0.08    0.23   -9.99    0.37   -9.99
 -1.38   -9.99   -9.99   -9.99   -9.99   -9.99    0.04    0.30   -9.99   -9.99   -9.99
 -1.39   -9.99   -9.99   -9.99   -9.99   -9.99   -0.34    0.18   -9.99   -9.99   -9.99
 -1.35    0.30   -9.99   -9.99   -9.99   -9.99    0.25    0.23   -9.99   -9.99   -9.99
 -1.30    0.17   -9.99   -9.99   -9.99    0.29   -0.15    0.20   -9.99    0.31    0.53
 -1.25   -9.99   -9.99   -9.99   -9.99    0.26   -0.20    0.21   -0.11    0.33    0.42
 -1.52    1.11   -9.99   -9.99   -9.99   -9.99    0.82    0.30   -9.99    0.57   -9.99
 -1.20   -9.99    1.65   -9.99   -9.99   -9.99    0.28    0.14    0.47    0.44   -9.99
 -0.68   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99
 -0.60   -9.99   -9.99   -9.99   -9.99    0.23   -9.99    0.22   -9.99   -9.99   -9.99
 -1.37   -9.99   -9.99   -9.99   -9.99   -9.99    0.33    0.34   -9.99    0.45    1.43
 -1.62    0.88   -9.99   -9.99   -9.99   -9.99   -0.08    0.26   -9.99    0.59   -9.99
 -1.32    0.64   -9.99   -9.99   -9.99   -9.99   -0.03    0.23   -9.99    0.44   -9.99
 -1.27   -0.41    1.22   -9.99    0.11    0.21    0.91    0.24    0.18    0.22    0.20
 -1.33   -9.99   -9.99   -9.99   -9.99   -9.99   -0.21    0.32   -9.99   -9.99   -9.99
 -1.40   -9.99   -9.99   -9.99   -9.99   -9.99   -0.17    0.22   -9.99    0.48   -9.99
 -1.27   -9.99   -9.99   -9.99   -9.99   -9.99    0.50    0.22    0.84   -9.99    1.35
 -1.18   -9.99   -9.99   -9.99   -9.99   -9.99   -0.17    0.26   -9.99   -9.99   -9.99
 -1.22   -9.99   -9.99   -9.99   -9.99   -9.99   -0.17    0.24   -9.99   -9.99   -9.99
 -0.77   -9.99   -9.99   -9.99   -9.99   -9.99   -0.32   -0.22   -9.99   -9.99   -9.99
 -1.21    1.33    0.59   -9.99   -9.99   -9.99   -0.27    0.10   -9.99   -9.99    1.95
 -1.36   -0.16    0.72   -9.99   -9.99   -9.99   -0.26    0.23   -9.99    0.14    0.37
 -1.31    0.52   -9.99   -9.99   -9.99    0.35    0.01    0.22   -9.99    0.56   -9.99
 -1.52    0.19   -9.99   -9.99   -9.99   -9.99   -0.10    0.21   -9.99    0.55   -9.99
 -1.49    0.21    1.23   -9.99   -9.99   -9.99    0.00    0.23   -9.99    0.52   -9.99
 -1.35    0.87   -9.99   -9.99   -9.99   -9.99   -0.14    0.24   -9.99    0.47   -9.99
 -1.28   -9.99   -9.99   -9.99   -9.99   -9.99    0.06    0.29    0.43    0.29   -9.99
 -1.31   -9.99   -9.99   -9.99   -9.99   -9.99   -0.23    0.15   -9.99   -9.99   -9.99
 -1.30   -0.02    0.44    0.50   -9.99    0.39    0.01    0.26    0.21    0.32    0.22
 -1.50   -0.41    1.16    0.24   -9.99    0.32    0.47    0.25    0.19    0.28    0.18
 -1.38   -9.99   -9.99   -9.99   -9.99   -9.99   -0.17    0.18   -9.99   -9.99   -9.99
 -1.45   -9.99   -9.99   -9.99   -9.99   -9.99   -0.21    0.21   -9.99    0.43   -9.99
 -1.36   -9.99   -9.99   -9.99   -9.99    0.40   -0.05    0.22   -9.99    0.40   -9.99
 -1.37    0.18   -9.99   -9.99   -9.99   -9.99   -0.27    0.21   -9.99    0.44   -9.99
 -1.35   -9.99   -9.99   -9.99   -9.99   -9.99   -0.41    0.21   -9.99   -9.99   -9.99
 -1.24    0.19   -9.99   -9.99   -9.99   -9.99   -0.34    0.25    0.41    0.20    0.53
 -1.39   -9.99   -9.99   -9.99   -9.99   -9.99   -0.10    0.33   -9.99    0.58   -9.99
 -1.17   -0.11   -9.99   -9.99   -9.99    0.20   -0.29    0.18    0.12    0.07    0.36
 -1.21   -9.99   -9.99   -9.99   -9.99   -9.99   -0.24    0.22   -9.99    0.30    0.75
 -1.18   -9.99   -9.99   -9.99   -9.99   -9.99   -0.16   -9.99   -9.99    0.49   -9.99
 -1.11   -0.64    1.37    0.42    0.41   -0.01    0.84    0.16   -0.04   -0.05    0.25
 -1.52   -9.99   -9.99   -9.99   -9.99   -9.99   -0.13    0.35   -9.99    0.51   -9.99
 -1.28   -9.99    1.85   -9.99   -9.99   -9.99   -9.99    0.30   -9.99    0.30   -9.99
 -0.98   -9.99   -9.99   -9.99   -9.99   -9.99   -0.45    0.20   -9.99   -9.99   -9.99
 -1.26   -9.99   -9.99   -9.99   -9.99   -9.99    0.92    0.37   -9.99    0.18   -9.99
 -1.61   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99    0.16   -9.99   -9.99   -9.99
 -1.09   -9.99   -9.99   -9.99   -9.99   -9.99    0.13    0.16   -9.99   -9.99   -9.99
 -1.32   -9.99   -9.99   -9.99   -9.99   -9.99   -0.28    0.33   -9.99    0.71   -9.99
 -1.13   -9.99   -9.99   -9.99   -9.99   -9.99    0.15   -9.99   -9.99   -9.99   -9.99
 -1.56   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99
 -1.39   -9.99   -9.99   -9.99   -9.99   -9.99   -0.18    0.30   -9.99    0.34   -9.99
 -0.88   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99    1.08   -9.99   -9.99
 -1.51   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99   -9.99
 -1.63   -9.99   -9.99   -9.99   -9.99   -9.99   -0.04    0.38   -9.99   -9.99   -9.99
 -1.38   -9.99   -9.99   -9.99   -9.99   -9.99   -0.15    0.40   -9.99   -9.99   -9.99
 -1.10   -9.99   -9.99   -9.99   -9.99   -9.99   -0.29    0.19   -9.99   -9.99   -9.99
 -1.05   -9.99   -9.99   -9.99   -9.99   -9.99   -0.12    0.23    0.52    0.13   -9.99
 -1.21   -9.99   -9.99   -9.99   -9.99   -9.99   -0.15    0.28   -9.99    0.35    0.79
