DATE-OBS= '2019-12-15' UT = '05:33:07.20' 
DATE-OBS= '2020-02-09' UT = '01:37:58.98'   
DATE-OBS= '2020-02-09' UT = '01:54:57.06' 
DATE-OBS= '2020-02-09' UT = '02:11:41.39'
DATE-OBS= '2020-02-09' UT = '02:28:21.96'
DATE-OBS= '2020-02-09' UT = '02:45:04.28' 
DATE-OBS= '2020-02-09' UT = '03:01:46.63'
DATE-OBS= '2020-02-09' UT = '03:18:29.17'
DATE-OBS= '2020-02-09' UT = '03:35:11.50'  
