source_id,ra,dec,g,bp_rp
3496382311301293184,190.07825977743084,-26.77633298677885,15.530498499999998,1.0710669
3496371732797435520,189.91500089425614,-26.760194463892283,19.987227999999998,0.83550644
3496372007674616448,189.9031054442791,-26.738912309701863,18.493217,0.4797821
3496400491899871488,189.95252799020454,-26.559883484607983,19.129648,0.6331253000000001
3496371595357127552,189.87197524797517,-26.759679198188714,18.740485999999997,0.64128494
3496371281825274368,189.91963972478948,-26.773764415112254,18.940962,0.72883034
3496374550297172864,189.87496677742215,-26.74698283140377,15.599553,0.20888233
3496375340569657088,189.8630049945209,-26.676206515366953,18.912214000000002,0.6413840999999999
3496370869510789248,189.9659050633993,-26.781177064978472,19.361094,0.5216713
3496370942524943616,189.9463758175013,-26.763189367238077,19.555296,0.6764107
3496371316188165120,189.89621520988143,-26.77745300637114,19.33162,0.6141833999999999
3496374996972017792,189.9056582912655,-26.71406632169611,18.968191,0.66771126
3496427872313356160,189.7343722596516,-26.540797390233845,19.554493,0.65450096
3496369602494653056,189.86126841186226,-26.831936399920068,19.818657,0.49308395
3496356575857036672,189.92707057686084,-26.903534055812692,17.171566000000002,0.98757553
3496374996973936896,189.90216016382442,-26.71693105676085,19.520992,0.48754309999999995
3496375542434690816,189.8084850161388,-26.722152486369648,19.610692999999998,0.5608196
3496372007674639872,189.89680180752285,-26.73584660702973,19.075182,0.56576157
3496400453242124544,189.94748222964353,-26.570105818935637,19.509794,0.5720539000000001
3496374412855515904,189.8389464858289,-26.76806840192693,19.19417,0.6289958999999999
3496396398794179968,190.10110047474845,-26.68255999399453,19.576494,0.71434593
3496371526637589248,189.88945599437542,-26.768256424401265,19.519762,0.5750675000000001
3496373244626964096,189.7977977788068,-26.754463694708637,14.354459,1.1175861
3496375095756345216,189.9027732294533,-26.70406986115481,19.332891,0.64302635
3496375989108324096,189.78035405321296,-26.67511735583343,19.08718,0.64037323
3496371595357371904,189.8767094079469,-26.747670415016227,15.663453,0.97803783
3496371629717276288,189.8843409001309,-26.746804076880302,19.383339000000003,
3496373996244656896,189.7783751879333,-26.73962446486124,18.903795000000002,0.6939945
3496376126547277696,189.83440111358502,-26.676101969270448,18.479073,0.72164917
3496370358408908800,189.9024776536485,-26.819725976350185,16.833857000000002,0.9771004000000001
3496374515935888512,189.84172035573047,-26.743915308861087,19.428478,0.7284508000000001
3496375237490182784,189.85699932787983,-26.7024902447576,19.190748000000003,0.6188984000000001
3496371595358126336,189.87396809446616,-26.752842650283434,18.86063,0.6113776999999999
3496372037741705344,189.9096569310121,-26.728407393226934,19.687051999999998,0.47020912
3496374580360781056,189.87391728478354,-26.729690890779796,13.719966000000001,1.2520018
3496374412858068224,189.84147754487225,-26.766219007795804,19.272474,0.6219939999999999
3496372931095848192,189.83373945162654,-26.78139880038132,18.244093,0.88882256
3496369946092048512,189.8344053344577,-26.80143787608624,19.785517000000002,0.70809555
3496372007674638464,189.89572077698128,-26.73570929155323,19.127668,0.61594963
3496371354838891904,189.90683779872217,-26.773243450364102,19.576862,0.5524368000000001
3496371457918002048,189.85221464444214,-26.77536380522637,19.258667000000003,0.6935539000000001
3496422924510948352,189.77625205144088,-26.66047501770205,19.726854,0.5808029
3496358431283012864,189.97443808751405,-26.826233462652954,19.148643,0.6275978
3496369705573880192,189.8654136196796,-26.809472231323987,19.230839000000003,0.58289146
3496374825173185536,189.84135602770343,-26.72117719484895,19.454023,0.7163619999999999
3496370942524942720,189.94751220343625,-26.76592129846965,19.909817,0.6583576
3496374584654814848,189.87989156070603,-26.743111707787953,19.46629,
3496374412855516160,189.83517134604625,-26.76702254001409,19.749367000000003,0.7009907
3496395715896319104,189.97458588077038,-26.68722336065582,18.767565,0.6499233
3496369946092051968,189.83327796348212,-26.79681305638455,19.140473999999998,0.73209
3496371423558277760,189.8697056904332,-26.77624456340814,18.81032,0.52801704
3496374722093801600,189.8356426046524,-26.729907320423635,19.269356,0.7141018
3496371595357393664,189.8756298177156,-26.750707156653146,16.47385,0.87944794
3496357645305704832,190.04002850717515,-26.872302056960287,18.831035999999997,0.6512336999999999
3496369254600537472,189.7638316893663,-26.859024292811192,18.520683,0.6778488
3496374550297247104,189.8618077839241,-26.74072201480047,16.430462,0.98746204
3496371664079448320,189.9370148050201,-26.763839604304188,19.737454999999997,1.5913467
3496371595357393792,189.87738143098545,-26.75118097794752,16.849161,0.8008604
3496374649080250240,189.8675128868176,-26.718857458385006,17.885542,0.9146004000000001
3496373210264659584,189.80883478770684,-26.763441982094413,19.595764000000003,0.6258602
3496371664079222912,189.93421489217337,-26.76208957911097,18.759007999999998,0.713789
3496374584654814208,189.88059426503392,-26.741860441873868,19.148111,
3496375924686877312,189.796668795775,-26.68243042981488,15.908631,1.038991
3496374687733511936,189.81867055733218,-26.74988544264722,18.41171,0.67134285
3496374722093802240,189.8329988974213,-26.729089699673327,18.824151999999998,0.7419051999999999
3496374825173120256,189.8494718801773,-26.727774699779516,18.818682,
3496376130845325952,189.8416137511965,-26.67211216347482,19.787937,0.8378773000000002
3496375237492102784,189.85843180324247,-26.706894630761965,16.558966,0.9874468000000001
3496371595357393152,189.87831446860653,-26.75138668065789,18.689018,
3496422894449365120,189.75207648698517,-26.66699586590281,19.940182,0.56484795
3496375237492102656,189.86791476581848,-26.70957788374443,15.760606,1.0519610000000001
3496372037742725760,189.912974358549,-26.731322193866262,19.756933,1.101059
3496371732798925568,189.928060659704,-26.75935315613873,19.935575,0.79294586
3496376126547278976,189.8334129899768,-26.67322831475875,18.656534,0.7476119999999999
3496375340569421696,189.866900750793,-26.690809652060256,19.726029999999998,
3496374515934891776,189.8428306635125,-26.7518055455377,18.273897,0.7007103
3496371595357393280,189.8766571093203,-26.750286404754853,15.641210000000001,0.4239998
3496375954748587392,189.81932184492692,-26.67300734624165,18.686417000000002,0.66664886
3496375679873693568,189.83596448612687,-26.689726475184887,19.971404999999997,0.85886383
3496397498305850880,190.05828960694262,-26.638103674797048,19.050251,0.62299347
3496369082801844992,189.83042233996312,-26.860735973323823,18.519617,0.711565
3496372931093307648,189.8406508731033,-26.77606146222356,17.374603,0.9423007999999999
3496376126547279104,189.82916210966633,-26.67294429603941,19.579720000000002,0.7036133000000001
3496374550297247488,189.86030344876158,-26.741155937173108,17.942885999999998,
3496374515935890176,189.8454708642232,-26.74263440073605,19.240658,
3496374515934891648,189.84298097400705,-26.75164789793827,19.291628,
3496369705573883136,189.87456888008592,-26.80785719726697,19.641298000000003,0.6800823
3496369946092051840,189.83951632152744,-26.798523130674557,19.492693,0.67432594
3496375031331711360,189.88102851075283,-26.719870128055533,18.575397,0.62893105
3496371664077606656,189.92689281312923,-26.763527765949675,19.30135,0.6622180999999999
3496369288960283392,189.7764302186636,-26.854224126062032,18.991045,0.6268729999999999
3496374550297158272,189.8707349936491,-26.74356896868151,17.192013,
3496376332705719040,189.82023563974482,-26.663220827604103,18.542324,0.7169819000000001
3496421240883726208,189.72139201888842,-26.70381453520557,18.463129000000002,0.7435417
3496373725663272576,189.7127246438169,-26.764679328126675,19.668879,0.67022705
3496375679872072064,189.8393526147538,-26.695728200573377,17.783542999999998,0.9698200000000001
3496421653200627712,189.71473817358205,-26.65956718608229,19.727991,0.6702861999999999
3496374584656897408,189.8718222253161,-26.73743022966129,19.065865,
3496371457918002432,189.85036893013992,-26.774684415062023,19.40629,0.5859413
3496372042036433024,189.9132342629901,-26.722976170634013,16.518353,0.9925127
3496374619016752256,189.84592000015567,-26.736735963129266,18.845428,0.5969886999999999
3496374584654886784,189.88176543703662,-26.739733346374802,17.45247,
3496374447215387776,189.85933846961345,-26.757776077269252,18.790434,0.7890339
3496374550297072384,189.87083663667357,-26.745853572242176,15.653129999999999,0.48272324
3496375542433112064,189.81605426350941,-26.711155553373533,18.954681,0.7219219
3496371526637545216,189.890676312694,-26.773063826763025,18.747355,0.6524658
3496369911732312960,189.853983762616,-26.802716734065257,19.662281,0.54646873
3496371354838963456,189.90016258942958,-26.766891806666298,19.703297,0.66862106
3496355755517464192,189.89074400364768,-26.965579681627354,19.540703,0.6389332
3496371492277805184,189.86104040225655,-26.765216488201922,18.160845000000002,0.86956024
3496366574540943360,189.70992686317376,-26.858378019033264,19.296047,0.74209595
3496367742771049600,189.66078510813833,-26.80289771899985,19.254084,0.66552925
3496372901028157440,189.82638587251958,-26.785044622747684,19.395706,
3496374786520469888,189.8205653223547,-26.73064174042253,19.55007,0.75382614
3496375679870664704,189.83247929622075,-26.690598545671577,19.88559,0.58960533
3496372896732964480,189.82015925985303,-26.78154404680731,19.858017,0.75421333
3496370079236636288,189.91511923088302,-26.84459127826577,19.317574,0.70549774
3496370358408911488,189.9001488729756,-26.81519479598909,18.610039999999998,0.7107372
3496374722095967616,189.82984776850338,-26.732448557864288,18.755735,0.6482868
3496369705573882112,189.86393019483302,-26.80609682392621,19.015015,0.59459114
3496375027039965696,189.87703556668072,-26.710220528671442,18.281094,0.82811165
3496369769996679936,189.8338847981957,-26.819301507297048,19.742432,0.5403538
3496372415696535168,189.7654605053194,-26.818682338911067,18.689844,0.67056847
3496374447217944320,189.86291400795363,-26.754376110503326,19.178793,
3496374923959496320,189.84953677385985,-26.707993409694428,18.812199,0.6441345
3496394547665075712,189.98469293289554,-26.72996084705525,17.110584,0.97677803
3496372415696535040,189.7720718556228,-26.817648871218825,19.461164,0.7119446
3496375031333670912,189.87531386762933,-26.712940783660557,14.053945,1.2118349
3496371973314902528,189.9226132785078,-26.742617489968357,19.293165,0.6467705
3496372042036434176,189.91856626267747,-26.72336230263685,19.470465,0.6754284
3496395883398110592,190.03435742965831,-26.678761142067685,18.635918,0.6754608
3496371938955100032,189.9190127513945,-26.745851939317397,19.586151,
3496369701277229824,189.86813598600543,-26.808570530256862,19.459291,0.67399406
3496371732798927232,189.92626109021427,-26.752030874091734,19.620749,0.68753624
3496374825173019520,189.84006139233693,-26.730749110271343,19.573866,0.5778179
3496375645512149504,189.81761514108243,-26.7075158780212,18.447153,0.78356934
3496375061396618240,189.88688142902748,-26.70117090432611,18.790512,0.6299819999999999
3496400040925235840,189.84500636515568,-26.611096877976298,19.349934,0.63900757
3496371698438991488,189.94010194667098,-26.761262647064875,16.696657000000002,1.0058745999999998
3496371629717277184,189.8855794970156,-26.745193109114915,18.384512,0.7632828
3496371560998393088,189.90633902859798,-26.756892116357175,19.38259,0.6826496
3496371938957357696,189.9060996140511,-26.746214413026056,19.692453,0.6503658
3496374103620634496,189.78320487574499,-26.7294095926183,16.168081,1.0370522
3496374412855568768,189.8440821780464,-26.76065719296762,19.137688,0.70853806
3496374447217828736,189.85381278710818,-26.75891009750577,15.580657999999998,0.7089186
3496371492280329728,189.8714324628246,-26.763454723199853,13.835899,1.2141933
3496375271849947008,189.87923087246483,-26.69303499571157,19.024078,0.591692
3496374515934959616,189.84768485690057,-26.74969224847534,19.520931,0.11805153
3496371354838963072,189.91482304129352,-26.770813499357942,17.9368,0.8576870000000001
3496374653374514304,189.86056011266655,-26.72486098906423,17.999893,0.8921565999999999
3496374515937494784,189.84972239248498,-26.747113545268693,15.125697,1.352478
3496371354839138944,189.9074393558337,-26.764008272891232,19.56036,0.7975979000000001
3496371354841376512,189.912380731438,-26.773780745621053,19.311037,0.65086174
3496374550297073792,189.871236863277,-26.74558151897477,15.577876000000002,0.6307936
3496374825173172224,189.84467510735817,-26.72301858414093,19.071268,0.5388241
3496372106461287936,189.93889852616437,-26.715206536115943,14.448939999999999,1.1359339
3496369671211551488,189.85623823110782,-26.814030261274237,19.842203,0.5468559000000001
3496374687733652096,189.83191774796882,-26.74531652638144,17.185185999999998,0.9664974000000001
3496371560999996544,189.89139592484662,-26.75716876097373,18.576372,0.7415333000000001
3496372042036431104,189.90592446850076,-26.723170050176385,16.913845000000002,0.9750118
3496368704848003456,189.8477879897202,-26.864486748853263,16.790274,1.0024223
3496371419264626048,189.87210576150642,-26.779851983133376,18.544683,0.6933594
3496374515934894336,189.84515375438903,-26.751855038253165,19.903046,
3496375031331724672,189.88166044614815,-26.71727334533337,19.296689999999998,0.7105007
3496374447217829120,189.85115170275063,-26.758124491700922,19.402584,0.8299675
3496374447217945984,189.8606317216801,-26.754234708876584,19.1163,
3496375031333670144,189.88211631705138,-26.715516466628017,19.624454,0.84153366
3496374030604399360,189.78595704576873,-26.737470427855005,19.473368,0.61141205
3496371213106195712,189.89164007230087,-26.781057265224053,18.583714999999998,0.73745155
3496371526637657344,189.88861807598167,-26.76367780195384,19.332647,0.72247314
3496375890327137408,189.78571807605886,-26.68168700642984,19.175535,0.62734985
3496371595359660416,189.8719748043616,-26.750515746290866,16.75606,0.886775
3496375164477885696,189.9075317660699,-26.6927262504468,19.897757000000002,0.80347633
3496375267555255808,189.88038097016624,-26.696734133213372,19.05291,0.58335495
3496374550297074304,189.8646613885844,-26.744618484081432,18.222336,
3496375100051255424,189.91001027428212,-26.70117610660064,19.12912,0.5416316999999999
3496371595357198720,189.87772332933702,-26.757506791022585,18.755825,0.44973564
3496371801518407296,189.95561244492626,-26.74758964542385,18.682592,0.68302345
3496372007674660352,189.90229719673755,-26.73583337172809,19.506926,0.6035366
3496374550297074176,189.8639723678303,-26.74484510079608,15.722381,0.38452148
3496371870237740800,189.94758751887161,-26.73234089674305,18.783878,0.66410255
3496371595357358208,189.88703121092456,-26.7562195034088,18.094535999999998,0.7668991
3496374412855569664,189.8431599168407,-26.76011265209886,19.001154,0.6008071999999999
3496371350546941824,189.9106635115256,-26.760058431379232,19.073898,0.58102036
3496375340569424384,189.86762809397104,-26.689434386501986,18.489086,0.7028979999999999
3496370388471998336,189.9176099405738,-26.811337520428328,19.152603,0.5247841
3496374030604411904,189.7920208253281,-26.728921228111986,18.563913,0.7734375
3496374447215321472,189.8564049261471,-26.76212481168051,19.108934,
3496374619016740736,189.86176211783496,-26.73853962491581,18.13635,0.7505169
3496372759293934336,189.8069239906622,-26.811607870093827,18.947968,0.6621399
3496358023262820352,189.96982178122147,-26.86955646992371,19.735401,0.74570084
3496369361976479616,189.81863667614,-26.837339951539025,19.427963000000002,0.45733452
3496421275243461760,189.73576444257873,-26.708421858448787,19.364458,0.6677761
3496371492277822720,189.87386933151092,-26.766602557474442,19.002203,0.69373703
3496355991741445632,189.86764654584042,-26.946965207032708,19.081701000000002,0.7052345
3496371178748088448,189.87231305481987,-26.795384564314386,19.551516,0.732851
3496372007674514688,189.89582526249941,-26.742991590265873,18.725796,0.64447975
3496371595358552064,189.8783845344411,-26.760018957595896,18.46375,0.67606735
3496371973316937472,189.92286298080512,-26.73969352442316,19.04956,0.60691833
3496371934663506560,189.90678008227368,-26.745279533561803,18.892677,0.63689613
3496369082801851648,189.8267760677369,-26.856467261718954,18.147566,0.8493290000000001
3496447697882407936,189.9249957836177,-26.52155859647349,19.343876,0.6552658
3496374550297088896,189.86586229004476,-26.74832378371691,17.761982,
3496373343409512320,189.72128541817304,-26.79897946207747,18.562979000000002,0.74403954
3496375031331706752,189.87130762597718,-26.71836283717373,18.744629,0.5108986
3496374825173552384,189.8473351394733,-26.728039908520692,19.137928,0.6463585000000001
3496371457917998464,189.86258898393547,-26.77884389115057,19.252941,0.574358
3496372140818832000,189.92575447340198,-26.712503625549388,18.982552,0.5784359
3496371934663506688,189.90777897560037,-26.74435355099113,18.534954,0.68128586
3496374309776824320,189.7578117116187,-26.715313957428837,19.839043,0.5829201
3496371767158507392,189.93110591641098,-26.741791821756625,19.931847,0.8027935
3496414579389580928,189.64043279397725,-26.795930629961234,19.643162,0.7575225999999999
3496374859533014528,189.85928934038182,-26.715547909049832,19.503320000000002,0.67552567
3496372140821947776,189.91402142079812,-26.71168935589121,15.426260999999998,1.0794392
