# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Apr 13 18:55:53 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gaia_G    Gaia_BP  Gaia_RP
0.00089016 -1.24100 10.04532 0.8359187841 2.4306681156    0.831  1.801  3.6981  2.301    3  0.000  0.506     0.00     0.00 -1  -6.1e-11      0.00 7.440e-01 2.551e-01 1.489e-04 5.124e-05 3.926e-04 -1.000 8.932e-04 0.268 0.283 0.707 -0.307
0.00089016 -1.24100 10.04532 0.8360098004 2.4306969643    0.831  1.843  3.6961  2.250    3  0.000  0.506     0.00     0.00 -1 -7.13e-11      0.00 7.440e-01 2.551e-01 1.489e-04 5.125e-05 3.926e-04 -1.000 8.933e-04 0.162 0.181 0.610 -0.414
0.00089016 -1.24100 10.04532 0.8360948563 2.4307236671    0.831  1.885  3.6940  2.200    3  0.000  0.506     0.00     0.00 -1 -8.33e-11      0.00 7.440e-01 2.551e-01 1.489e-04 5.126e-05 3.926e-04 -1.000 8.934e-04 0.057 0.080 0.515 -0.519
0.00089016 -1.24100 10.04532 0.8361763954 2.4307494164    0.830  1.926  3.6919  2.150    3  0.000  0.506     0.00     0.00 -1 -9.69e-11      0.00 7.440e-01 2.551e-01 1.489e-04 5.127e-05 3.926e-04 -1.000 8.936e-04 -0.046 -0.018 0.422 -0.622
0.00089016 -1.24100 10.04532 0.8362599611 2.4307758808    0.830  1.964  3.6900  2.105    3  0.000  0.506     0.00     0.00 -1 -1.12e-10      0.00 7.440e-01 2.551e-01 1.489e-04 5.128e-05 3.926e-04 -1.000 8.937e-04 -0.140 -0.108 0.337 -0.717
0.00089016 -1.24100 10.04532 0.8363358378 2.4307999611    0.830  1.989  3.6888  2.075    3  0.000  0.506     0.00     0.00 -1 -1.23e-10      0.00 7.440e-01 2.551e-01 1.489e-04 5.130e-05 3.926e-04 -1.000 8.938e-04 -0.202 -0.167 0.281 -0.778
0.00089016 -1.24100 10.04532 0.8363928199 2.4308178425    0.829  1.970  3.6901  2.099    3  0.000  0.506     0.00     0.00 -1 -1.15e-10      0.00 7.440e-01 2.551e-01 1.489e-04 5.130e-05 3.926e-04 -1.000 8.939e-04 -0.156 -0.125 0.320 -0.733
0.00089016 -1.24100 10.04532 0.8364127874 2.4308240414    0.829  1.963  3.6906  2.108    3  0.000  0.506     0.00     0.00 -1 -1.12e-10      0.00 7.440e-01 2.551e-01 1.489e-04 5.131e-05 3.926e-04 -1.000 8.940e-04 -0.138 -0.108 0.336 -0.715
0.00089016 -1.24100 10.04532 0.8364726901 2.4308431149    0.829  2.005  3.6884  2.057    3  0.000  0.506     0.00     0.00 -1  -1.3e-10      0.00 7.440e-01 2.551e-01 1.489e-04 5.131e-05 3.926e-04 -1.000 8.940e-04 -0.242 -0.207 0.243 -0.819
0.00089016 -1.24100 10.04532 0.8365294337 2.4308609962    0.829  2.046  3.6862  2.007    3  0.000  0.506     0.00     0.00 -1 -1.51e-10      0.00 7.440e-01 2.551e-01 1.489e-04 5.132e-05 3.926e-04 -1.000 8.942e-04 -0.345 -0.304 0.152 -0.920
0.00089016 -1.24100 10.04532 0.8365847468 2.4308784008    0.828  2.088  3.6839  1.956    3  0.000  0.506     0.00     0.00 -1 -1.76e-10      0.00 7.440e-01 2.551e-01 1.489e-04 5.133e-05 3.926e-04 -1.000 8.942e-04 -0.450 -0.405 0.059 -1.027
0.00089016 -1.24100 10.04532 0.8366360664 2.4308946133    0.828  2.130  3.6815  1.904    3  0.000  0.506     0.00     0.00 -1 -2.06e-10      0.00 7.440e-01 2.551e-01 1.489e-04 5.134e-05 3.926e-04 -1.000 8.943e-04 -0.554 -0.505 -0.034 -1.134
0.00089016 -1.24100 10.04532 0.8366818428 2.4309091568    0.828  2.170  3.6792  1.855    3  0.000  0.506     0.00     0.00 -1 -2.39e-10      0.00 7.440e-01 2.551e-01 1.489e-04 5.134e-05 3.926e-04 -1.000 8.944e-04 -0.655 -0.601 -0.121 -1.236
0.00089016 -1.24100 10.04532 0.8367244601 2.4309225082    0.827  2.210  3.6768  1.805    3  0.000  0.506     0.00     0.00 -1 -2.78e-10      0.00 7.440e-01 2.551e-01 1.488e-04 5.135e-05 3.926e-04 -1.000 8.945e-04 -0.755 -0.697 -0.208 -1.338
0.00089016 -1.24100 10.04532 0.8367637992 2.4309349060    0.827  2.250  3.6744  1.755    3  0.000  0.506     0.00     0.00 -1 -3.23e-10      0.00 7.440e-01 2.551e-01 1.488e-04 5.135e-05 3.926e-04 -1.000 8.946e-04 -0.855 -0.791 -0.293 -1.439
0.00089016 -1.24100 10.04532 0.8368004560 2.4309465885    0.826  2.290  3.6719  1.704    3  0.000  0.506     0.00     0.00 -1 -3.76e-10      0.00 7.440e-01 2.551e-01 1.488e-04 5.136e-05 3.926e-04 -1.000 8.946e-04 -0.956 -0.886 -0.378 -1.541
0.00089016 -1.24100 10.04532 0.8368331194 2.4309568405    0.825  2.329  3.6695  1.656    3  0.000  0.506     0.00     0.00 -1 -4.34e-10      0.00 7.440e-01 2.551e-01 1.488e-04 5.136e-05 3.926e-04 -1.000 8.947e-04 -1.052 -0.976 -0.459 -1.638
0.00089016 -1.24100 10.04532 0.8368638158 2.4309663773    0.825  2.368  3.6670  1.607    3  0.000  0.506     0.00     0.00 -1 -5.02e-10      0.00 7.440e-01 2.551e-01 1.488e-04 5.137e-05 3.926e-04 -1.000 8.948e-04 -1.149 -1.066 -0.539 -1.736
0.00089016 -1.24100 10.04532 0.8368985653 2.4309773445    0.824  2.415  3.6640  1.547    3  0.000  0.506     0.00     0.00 -1    -6e-10      0.00 7.440e-01 2.551e-01 1.488e-04 5.137e-05 3.926e-04 -1.000 8.948e-04 -1.268 -1.175 -0.635 -1.854
0.00089016 -1.24100 10.04532 0.8369297981 2.4309873581    0.823  2.461  3.6609  1.488    3  0.000  0.506     0.00     0.00 -1 -7.15e-10      0.00 7.440e-01 2.551e-01 1.488e-04 5.137e-05 3.926e-04 -1.000 8.948e-04 -1.384 -1.280 -0.728 -1.968
0.00089016 -1.24100 10.04532 0.8369587660 2.4309964180    0.822  2.508  3.6578  1.428    3  0.000  0.506     0.00     0.00 -1 -8.53e-10      0.00 7.440e-01 2.551e-01 1.488e-04 5.138e-05 3.926e-04 -1.000 8.949e-04 -1.500 -1.385 -0.818 -2.083
0.00089016 -1.24100 10.04532 0.8369846940 2.4310045242    0.821  2.553  3.6547  1.370    3  0.000  0.506     0.00     0.00 -1 -1.01e-09      0.00 7.440e-01 2.551e-01 1.488e-04 5.138e-05 3.926e-04 -1.000 8.949e-04 -1.613 -1.484 -0.904 -2.191
0.00089016 -1.24100 10.04532 0.8370084167 2.4310121536    0.820  2.597  3.6517  1.313    3  0.000  0.506     0.00     0.00 -1  -1.2e-09      0.00 7.440e-01 2.552e-01 1.488e-04 5.139e-05 3.926e-04 -1.000 8.949e-04 -1.724 -1.581 -0.988 -2.297
0.00089016 -1.24100 10.04532 0.8370312452 2.4310193062    0.818  2.643  3.6485  1.254    3  0.000  0.506     0.00     0.00 -1 -1.43e-09      0.00 7.440e-01 2.552e-01 1.488e-04 5.139e-05 3.926e-04 -1.000 8.950e-04 -1.839 -1.682 -1.075 -2.407
0.00089016 -1.24100 10.04532 0.8370509744 2.4310255051    0.817  2.686  3.6454  1.197    3  0.000  0.506     0.00     0.00 -1 -1.68e-09      0.00 7.440e-01 2.552e-01 1.488e-04 5.139e-05 3.926e-04 -1.000 8.950e-04 -1.946 -1.774 -1.154 -2.509
0.00089016 -1.24100 10.04532 0.8370695114 2.4310312271    0.816  2.730  3.6423  1.141    3  0.000  0.506     0.00     0.00 -1 -1.99e-09      0.00 7.439e-01 2.552e-01 1.488e-04 5.139e-05 3.926e-04 -1.000 8.951e-04 -2.054 -1.867 -1.234 -2.611
0.00089016 -1.24100 10.04532 0.8370870948 2.4310369492    0.814  2.774  3.6391  1.083    3  0.000  0.506     0.00     0.00 -1 -2.35e-09      0.00 7.439e-01 2.552e-01 1.488e-04 5.140e-05 3.926e-04 -1.000 8.951e-04 -2.165 -1.962 -1.315 -2.715
0.00089016 -1.24100 10.04532 0.8371022940 2.4310417175    0.812  2.815  3.6360  1.029    3  0.000  0.506     0.00     0.00 -1 -2.76e-09      0.00 7.439e-01 2.552e-01 1.488e-04 5.140e-05 3.926e-04 -1.000 8.951e-04 -2.268 -2.047 -1.385 -2.810
0.00089016 -1.24100 10.04532 0.8371169567 2.4310462475    0.810  2.857  3.6329  0.973    3  0.000  0.506     0.00     0.00 -1 -3.25e-09      0.00 7.439e-01 2.552e-01 1.488e-04 5.140e-05 3.926e-04 -1.000 8.951e-04 -2.374 -2.135 -1.458 -2.908
0.00089016 -1.24100 10.04532 0.8371307850 2.4310505390    0.808  2.900  3.6298  0.916    3  0.000  0.506     0.00     0.00 -1 -3.83e-09      0.00 7.439e-01 2.552e-01 1.488e-04 5.140e-05 3.927e-04 -1.000 8.952e-04 -2.481 -2.224 -1.530 -3.006
0.00089016 -1.24100 10.04532 0.8371426463 2.4310543537    0.806  2.940  3.6266  0.863    3  0.000  0.506     0.00     0.00 -1 -4.47e-09      0.00 7.439e-01 2.552e-01 1.488e-04 5.140e-05 3.927e-04 -1.000 8.951e-04 -2.579 -2.302 -1.592 -3.095
0.00089016 -1.24100 10.04532 0.8371541500 2.4310579300    0.803  2.980  3.6235  0.809    3  0.000  0.506     0.00     0.00 -1 -5.23e-09      0.00 7.439e-01 2.552e-01 1.488e-04 5.140e-05 3.927e-04 -1.000 8.952e-04 -2.680 -2.384 -1.657 -3.187
0.00089016 -1.24100 10.04532 0.8371652365 2.4310615063    0.800  3.022  3.6204  0.753    3  0.000  0.506     0.00     0.00 -1 -6.15e-09      0.00 7.439e-01 2.552e-01 1.488e-04 5.141e-05 3.927e-04 -1.000 8.952e-04 -2.785 -2.468 -1.724 -3.282
0.00089016 -1.24100 10.04532 0.8371749520 2.4310646057    0.797  3.061  3.6173  0.700    3  0.000  0.506     0.00     0.00 -1 -7.15e-09      0.00 7.439e-01 2.552e-01 1.488e-04 5.141e-05 3.927e-04 -1.000 8.952e-04 -2.881 -2.544 -1.782 -3.368
0.00089016 -1.24100 10.04532 0.8371845484 2.4310674667    0.794  3.101  3.6141  0.645    3  0.000  0.506     0.00     0.00 -1 -8.38e-09      0.00 7.439e-01 2.552e-01 1.488e-04 5.141e-05 3.927e-04 -1.000 8.953e-04 -2.983 -2.623 -1.843 -3.458
0.00089016 -1.24100 10.04532 0.8371934295 2.4310703278    0.790  3.141  3.6111  0.591    3  0.000  0.506     0.00     0.00 -1  -9.8e-09      0.00 7.439e-01 2.552e-01 1.488e-04 5.141e-05 3.927e-04 -1.000 8.952e-04 -3.082 -2.701 -1.903 -3.546
0.00089016 -1.24100 10.04532 0.8372016549 2.4310729504    0.786  3.180  3.6080  0.538    3  0.000  0.506     0.00     0.00 -1 -1.14e-08      0.00 7.439e-01 2.552e-01 1.488e-04 5.141e-05 3.927e-04 -1.000 8.953e-04 -3.180 -2.776 -1.960 -3.631
0.00089016 -1.24100 10.04532 0.8372094631 2.4310753345    0.782  3.219  3.6050  0.484    3  0.000  0.506     0.00     0.00 -1 -1.33e-08      0.00 7.439e-01 2.552e-01 1.488e-04 5.141e-05 3.927e-04 -1.000 8.953e-04 -3.277 -2.851 -2.014 -3.716
0.00089016 -1.24100 10.04532 0.8372167945 2.4310777187    0.777  3.258  3.6019  0.430    3  0.000  0.506     0.00     0.00 -1 -1.56e-08      0.00 7.439e-01 2.552e-01 1.488e-04 5.141e-05 3.927e-04 -1.000 8.953e-04 -3.375 -2.923 -2.065 -3.800
0.00089016 -1.24100 10.04532 0.8372237086 2.4310798645    0.771  3.295  3.5991  0.379    3  0.000  0.506     0.00     0.00 -1 -1.81e-08      0.00 7.439e-01 2.552e-01 1.488e-04 5.141e-05 3.927e-04 -1.000 8.953e-04 -3.467 -2.992 -2.112 -3.880
0.00089016 -1.24100 10.04532 0.8372289538 2.4310815334    0.767  3.322  3.5969  0.341    3  0.000  0.506     0.00     0.00 -1 -2.02e-08      0.00 7.439e-01 2.552e-01 1.488e-04 5.142e-05 3.927e-04 -1.000 8.953e-04 -3.534 -3.041 -2.145 -3.937
0.00089016 -1.24100 10.04532 0.8372289538 2.4310815334    0.767  1.742  3.7435  2.507    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.415 0.367 0.689 -0.127
0.00089016 -1.24100 10.04532 0.8372784257 2.4310970306    0.767  1.759  3.7422  2.484    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.371 0.324 0.649 -0.172
0.00089016 -1.24100 10.04532 0.8373293281 2.4311132431    0.767  1.762  3.7421  2.481    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.365 0.318 0.642 -0.179
0.00089016 -1.24100 10.04532 0.8373796940 2.4311289787    0.767  1.764  3.7422  2.480    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.361 0.314 0.638 -0.182
0.00089016 -1.24100 10.04532 0.8374319077 2.4311454296    0.767  1.764  3.7425  2.480    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.359 0.312 0.635 -0.184
0.00089016 -1.24100 10.04532 0.8374834061 2.4311616421    0.767  1.764  3.7430  2.482    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.359 0.311 0.634 -0.183
0.00089016 -1.24100 10.04532 0.8375362158 2.4311783314    0.767  1.764  3.7437  2.486    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.360 0.312 0.633 -0.181
0.00089016 -1.24100 10.04532 0.8375881910 2.4311945438    0.767  1.763  3.7444  2.490    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.363 0.313 0.633 -0.178
0.00089016 -1.24100 10.04532 0.8376405835 2.4312109947    0.767  1.762  3.7453  2.494    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.366 0.315 0.633 -0.174
0.00089016 -1.24100 10.04532 0.8376910090 2.4312269688    0.767  1.761  3.7461  2.499    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.368 0.317 0.634 -0.171
0.00089016 -1.24100 10.04532 0.8377411366 2.4312427044    0.767  1.760  3.7469  2.503    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.371 0.319 0.634 -0.167
0.00089016 -1.24100 10.04532 0.8377947211 2.4312596321    0.767  1.759  3.7477  2.507    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.373 0.320 0.634 -0.164
0.00089016 -1.24100 10.04532 0.8378489614 2.4312765598    0.767  1.758  3.7484  2.511    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.375 0.322 0.634 -0.161
0.00089016 -1.24100 10.04532 0.8379019499 2.4312932491    0.767  1.757  3.7490  2.514    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.377 0.323 0.633 -0.159
0.00089016 -1.24100 10.04532 0.8379541636 2.4313097000    0.767  1.757  3.7496  2.517    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.378 0.323 0.633 -0.157
0.00089016 -1.24100 10.04532 0.8379667997 2.4313137531    0.767  1.757  3.7497  2.517    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.378 0.323 0.633 -0.157
0.00089016 -1.24100 10.04532 0.8379779458 2.4313170910    0.767  1.757  3.7498  2.517    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.379 0.323 0.632 -0.157
0.00089016 -1.24100 10.04532 0.8380306363 2.4313337803    0.768  1.756  3.7501  2.519    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.379 0.323 0.632 -0.156
0.00089016 -1.24100 10.04532 0.8380845189 2.4313507080    0.768  1.757  3.7504  2.520    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.378 0.322 0.630 -0.156
0.00089016 -1.24100 10.04532 0.8381375074 2.4313673973    0.768  1.757  3.7505  2.520    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.377 0.321 0.628 -0.158
0.00089016 -1.24100 10.04532 0.8381906152 2.4313840866    0.768  1.758  3.7505  2.519    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.374 0.318 0.626 -0.160
0.00089016 -1.24100 10.04532 0.8382478356 2.4314019680    0.768  1.760  3.7503  2.517    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.371 0.315 0.623 -0.164
0.00089016 -1.24100 10.04532 0.8383018970 2.4314188957    0.768  1.762  3.7499  2.513    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.366 0.311 0.620 -0.169
0.00089016 -1.24100 10.04532 0.8383423090 2.4314317703    0.768  1.763  3.7495  2.510    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.362 0.307 0.616 -0.174
0.00089016 -1.24100 10.04532 0.8383560181 2.4314360619    0.768  1.764  3.7494  2.509    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.360 0.305 0.615 -0.176
0.00089016 -1.24100 10.04532 0.8384022713 2.4314506054    0.768  1.766  3.7488  2.504    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.354 0.300 0.611 -0.182
0.00089016 -1.24100 10.04532 0.8384510279 2.4314658642    0.768  1.769  3.7481  2.499    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.347 0.293 0.606 -0.190
0.00089016 -1.24100 10.04532 0.8384972215 2.4314804077    0.768  1.772  3.7474  2.492    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.339 0.286 0.600 -0.199
0.00089016 -1.24100 10.04532 0.8385442495 2.4314951897    0.768  1.776  3.7466  2.486    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.330 0.277 0.593 -0.209
0.00089016 -1.24100 10.04532 0.8385896087 2.4315092564    0.768  1.780  3.7458  2.479    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.321 0.270 0.587 -0.219
0.00089016 -1.24100 10.04532 0.8386353850 2.4315235615    0.768  1.784  3.7449  2.471    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.311 0.260 0.579 -0.230
0.00089016 -1.24100 10.04532 0.8386818767 2.4315383434    0.768  1.786  3.7449  2.470    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.306 0.256 0.574 -0.235
0.00089016 -1.24100 10.04532 0.8387283087 2.4315528870    0.768  1.790  3.7438  2.460    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.294 0.245 0.566 -0.248
0.00089016 -1.24100 10.04532 0.8387786150 2.4315686226    0.768  1.799  3.7418  2.444    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.271 0.224 0.549 -0.273
0.00089016 -1.24100 10.04532 0.8388251066 2.4315831661    0.768  1.807  3.7404  2.430    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.252 0.206 0.534 -0.294
0.00089016 -1.24100 10.04532 0.8388711810 2.4315977097    0.768  1.821  3.7380  2.407    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.218 0.174 0.507 -0.331
0.00089016 -1.24100 10.04532 0.8389189839 2.4316127300    0.769  1.841  3.7347  2.373    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 0.166 0.126 0.466 -0.386
0.00089016 -1.24100 10.04532 0.8389624953 2.4316263199    0.769  1.876  3.7296  2.318    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 0.079 0.043 0.395 -0.479
0.00089016 -1.24100 10.04532 0.8389836550 2.4316329956    0.769  1.913  3.7247  2.261    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 -0.013 -0.043 0.319 -0.577
0.00089016 -1.24100 10.04532 0.8389930129 2.4316358566    0.769  1.951  3.7200  2.205    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 -0.107 -0.131 0.242 -0.675
0.00089016 -1.24100 10.04532 0.8389970660 2.4316370487    0.769  1.988  3.7155  2.149    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.161e-04 -0.201 -0.219 0.165 -0.772
0.00089016 -1.24100 10.04532 0.8389989734 2.4316377640    0.769  2.021  3.7119  2.102    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.160e-04 -0.284 -0.296 0.096 -0.858
0.00089016 -1.24100 10.04532 0.8390001059 2.4316380024    0.769  2.053  3.7086  2.057    4  0.000  0.519     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.584e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 9.162e-04 -0.363 -0.370 0.030 -0.939
0.00089016 -1.24100 10.04532 0.8390001655 2.4316380024    0.769  2.056  3.7083  2.053    4  0.000  0.519     0.00     0.00 -1 -2.19e-28      0.00 7.407e-01 2.582e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 1.094e-03 -0.371 -0.378 0.024 -0.947
0.00089016 -1.24100 10.04532 0.8390002251 2.4316380024    0.769  2.057  3.7082  2.052    7  0.000  0.519     0.00     0.00 -1 -9.47e-10      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.372 -0.379 0.023 -0.948
0.00089016 -1.24100 10.04532 0.8390009403 2.4316382408    0.769  2.087  3.7055  2.011    7  0.000  0.519     0.00     0.00 -1 -1.13e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.447 -0.449 -0.041 -1.024
0.00089016 -1.24100 10.04532 0.8390018344 2.4316384792    0.768  2.124  3.7020  1.959    7  0.000  0.519     0.00     0.00 -1 -1.42e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.541 -0.537 -0.120 -1.121
0.00089016 -1.24100 10.04532 0.8390027285 2.4316389561    0.768  2.159  3.6990  1.912    7  0.000  0.519     0.00     0.00 -1 -1.73e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.628 -0.618 -0.193 -1.209
0.00089016 -1.24100 10.04532 0.8390036225 2.4316391945    0.768  2.181  3.6971  1.882    7  0.000  0.519     0.00     0.00 -1 -1.97e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.684 -0.670 -0.239 -1.265
0.00089016 -1.24100 10.04532 0.8390049934 2.4316396713    0.768  2.185  3.6969  1.878    7  0.000  0.519     0.00     0.00 -1 -2.01e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.692 -0.678 -0.246 -1.273
0.00089016 -1.24100 10.04532 0.8390073776 2.4316403866    0.768  2.158  3.6993  1.915    7  0.000  0.519     0.00     0.00 -1 -1.72e-09      0.00 7.407e-01 2.568e-01 1.548e-04 4.802e-05 3.981e-04 -1.000 2.515e-03 -0.624 -0.616 -0.191 -1.205
