# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Apr 13 18:34:22 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gaia_G    Gaia_BP  Gaia_RP
0.00039019 -1.60000 10.04139 0.8265610933 2.4276714325    0.820  2.018  3.6980  2.077    3  0.000  0.515     0.00     0.00 -1 -1.31e-10      0.00 7.484e-01 2.512e-01 6.904e-05 2.210e-05 1.790e-04 -1.000 4.187e-04 -0.276 -0.258 0.165 -0.848
0.00039019 -1.60000 10.04139 0.8266234994 2.4276916981    0.820  2.056  3.6963  2.032    3  0.000  0.515     0.00     0.00 -1 -1.51e-10      0.00 7.484e-01 2.512e-01 6.904e-05 2.210e-05 1.790e-04 -1.000 4.188e-04 -0.371 -0.350 0.078 -0.944
0.00039019 -1.60000 10.04139 0.8266882896 2.4277126789    0.819  2.091  3.6947  1.992    3  0.000  0.515     0.00     0.00 -1 -1.71e-10      0.00 7.484e-01 2.512e-01 6.904e-05 2.211e-05 1.790e-04 -1.000 4.188e-04 -0.457 -0.432 -0.001 -1.030
0.00039019 -1.60000 10.04139 0.8267462254 2.4277315140    0.819  2.115  3.6937  1.963    3  0.000  0.515     0.00     0.00 -1 -1.88e-10      0.00 7.484e-01 2.512e-01 6.903e-05 2.211e-05 1.790e-04 -1.000 4.188e-04 -0.517 -0.491 -0.056 -1.092
0.00039019 -1.60000 10.04139 0.8267926574 2.4277465343    0.818  2.099  3.6947  1.982    3  0.000  0.515     0.00     0.00 -1 -1.79e-10      0.00 7.484e-01 2.512e-01 6.903e-05 2.211e-05 1.790e-04 -1.000 4.187e-04 -0.478 -0.454 -0.022 -1.052
0.00039019 -1.60000 10.04139 0.8267988563 2.4277484417    0.818  2.097  3.6948  1.985    3  0.000  0.515     0.00     0.00 -1 -1.77e-10      0.00 7.484e-01 2.512e-01 6.903e-05 2.211e-05 1.790e-04 -1.000 4.188e-04 -0.473 -0.449 -0.017 -1.047
0.00039019 -1.60000 10.04139 0.8268307447 2.4277589321    0.818  2.124  3.6936  1.953    3  0.000  0.515     0.00     0.00 -1 -1.94e-10      0.00 7.484e-01 2.512e-01 6.903e-05 2.212e-05 1.790e-04 -1.000 4.188e-04 -0.539 -0.513 -0.078 -1.114
0.00039019 -1.60000 10.04139 0.8268792033 2.4277744293    0.818  2.166  3.6915  1.903    3  0.000  0.515     0.00     0.00 -1 -2.26e-10      0.00 7.484e-01 2.512e-01 6.903e-05 2.212e-05 1.790e-04 -1.000 4.188e-04 -0.645 -0.615 -0.173 -1.220
0.00039019 -1.60000 10.04139 0.8269243240 2.4277892113    0.817  2.208  3.6894  1.852    3  0.000  0.515     0.00     0.00 -1 -2.63e-10      0.00 7.484e-01 2.512e-01 6.903e-05 2.212e-05 1.790e-04 -1.000 4.188e-04 -0.750 -0.715 -0.268 -1.326
0.00039019 -1.60000 10.04139 0.8269658685 2.4278025627    0.817  2.249  3.6873  1.802    3  0.000  0.515     0.00     0.00 -1 -3.07e-10      0.00 7.484e-01 2.512e-01 6.902e-05 2.212e-05 1.790e-04 -1.000 4.188e-04 -0.853 -0.814 -0.361 -1.430
0.00039019 -1.60000 10.04139 0.8270024657 2.4278144836    0.816  2.288  3.6852  1.754    3  0.000  0.515     0.00     0.00 -1 -3.55e-10      0.00 7.484e-01 2.512e-01 6.902e-05 2.213e-05 1.790e-04 -1.000 4.188e-04 -0.951 -0.909 -0.448 -1.530
0.00039019 -1.60000 10.04139 0.8270380497 2.4278259277    0.816  2.329  3.6832  1.705    3  0.000  0.515     0.00     0.00 -1 -4.13e-10      0.00 7.484e-01 2.512e-01 6.902e-05 2.213e-05 1.790e-04 -1.000 4.188e-04 -1.053 -1.008 -0.538 -1.636
0.00039019 -1.60000 10.04139 0.8270693421 2.4278361797    0.815  2.368  3.6810  1.657    3  0.000  0.515     0.00     0.00 -1 -4.77e-10      0.00 7.484e-01 2.512e-01 6.902e-05 2.213e-05 1.790e-04 -1.000 4.188e-04 -1.149 -1.101 -0.622 -1.735
0.00039019 -1.60000 10.04139 0.8270997405 2.4278459549    0.814  2.408  3.6789  1.609    3  0.000  0.515     0.00     0.00 -1 -5.53e-10      0.00 7.483e-01 2.512e-01 6.902e-05 2.213e-05 1.790e-04 -1.000 4.188e-04 -1.249 -1.196 -0.709 -1.837
0.00039019 -1.60000 10.04139 0.8271266818 2.4278547764    0.814  2.445  3.6767  1.562    3  0.000  0.515     0.00     0.00 -1 -6.37e-10      0.00 7.483e-01 2.512e-01 6.902e-05 2.213e-05 1.790e-04 -1.000 4.188e-04 -1.344 -1.286 -0.789 -1.934
0.00039019 -1.60000 10.04139 0.8271580935 2.4278647900    0.813  2.493  3.6741  1.503    3  0.000  0.515     0.00     0.00 -1  -7.6e-10      0.00 7.483e-01 2.512e-01 6.902e-05 2.213e-05 1.790e-04 -1.000 4.188e-04 -1.462 -1.398 -0.889 -2.055
0.00039019 -1.60000 10.04139 0.8271860480 2.4278738499    0.812  2.538  3.6714  1.446    3  0.000  0.515     0.00     0.00 -1 -9.02e-10      0.00 7.483e-01 2.512e-01 6.902e-05 2.214e-05 1.790e-04 -1.000 4.188e-04 -1.576 -1.502 -0.985 -2.165
0.00039019 -1.60000 10.04139 0.8272079825 2.4278810024    0.811  2.577  3.6691  1.398    3  0.000  0.515     0.00     0.00 -1 -1.04e-09      0.00 7.483e-01 2.512e-01 6.901e-05 2.214e-05 1.790e-04 -1.000 4.188e-04 -1.672 -1.592 -1.064 -2.263
0.00039019 -1.60000 10.04139 0.8272312284 2.4278886318    0.810  2.621  3.6665  1.343    3  0.000  0.515     0.00     0.00 -1 -1.23e-09      0.00 7.483e-01 2.512e-01 6.901e-05 2.214e-05 1.790e-04 -1.000 4.188e-04 -1.782 -1.693 -1.151 -2.374
0.00039019 -1.60000 10.04139 0.8272499442 2.4278945923    0.808  2.659  3.6642  1.296    3  0.000  0.515     0.00     0.00 -1 -1.42e-09      0.00 7.483e-01 2.512e-01 6.901e-05 2.214e-05 1.790e-04 -1.000 4.188e-04 -1.876 -1.780 -1.225 -2.469
0.00039019 -1.60000 10.04139 0.8272695541 2.4279010296    0.807  2.701  3.6615  1.242    3  0.000  0.515     0.00     0.00 -1 -1.66e-09      0.00 7.483e-01 2.512e-01 6.901e-05 2.214e-05 1.790e-04 -1.000 4.188e-04 -1.983 -1.876 -1.307 -2.576
0.00039019 -1.60000 10.04139 0.8272884488 2.4279072285    0.806  2.745  3.6587  1.186    3  0.000  0.515     0.00     0.00 -1 -1.96e-09      0.00 7.483e-01 2.512e-01 6.901e-05 2.214e-05 1.790e-04 -1.000 4.188e-04 -2.092 -1.975 -1.389 -2.686
0.00039019 -1.60000 10.04139 0.8273060322 2.4279127121    0.804  2.789  3.6559  1.130    3  0.000  0.515     0.00     0.00 -1 -2.32e-09      0.00 7.483e-01 2.512e-01 6.901e-05 2.214e-05 1.790e-04 -1.000 4.188e-04 -2.202 -2.072 -1.471 -2.793
0.00039019 -1.60000 10.04139 0.8273212910 2.4279177189    0.802  2.830  3.6532  1.077    3  0.000  0.515     0.00     0.00 -1 -2.71e-09      0.00 7.483e-01 2.512e-01 6.901e-05 2.214e-05 1.790e-04 -1.000 4.188e-04 -2.304 -2.162 -1.548 -2.892
0.00039019 -1.60000 10.04139 0.8273363113 2.4279224873    0.800  2.873  3.6504  1.022    3  0.000  0.515     0.00     0.00 -1  -3.2e-09      0.00 7.483e-01 2.513e-01 6.901e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -2.412 -2.256 -1.629 -2.996
0.00039019 -1.60000 10.04139 0.8273493052 2.4279267788    0.798  2.913  3.6477  0.970    3  0.000  0.515     0.00     0.00 -1 -3.72e-09      0.00 7.483e-01 2.513e-01 6.901e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -2.511 -2.342 -1.700 -3.091
0.00039019 -1.60000 10.04139 0.8273618221 2.4279308319    0.796  2.954  3.6450  0.917    3  0.000  0.515     0.00     0.00 -1 -4.36e-09      0.00 7.483e-01 2.513e-01 6.901e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -2.614 -2.430 -1.773 -3.189
0.00039019 -1.60000 10.04139 0.8273736238 2.4279346466    0.793  2.995  3.6421  0.863    3  0.000  0.515     0.00     0.00 -1 -5.11e-09      0.00 7.483e-01 2.513e-01 6.901e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -2.717 -2.517 -1.843 -3.286
0.00039019 -1.60000 10.04139 0.8273839355 2.4279379845    0.791  3.033  3.6394  0.812    3  0.000  0.515     0.00     0.00 -1 -5.93e-09      0.00 7.483e-01 2.513e-01 6.901e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -2.813 -2.597 -1.908 -3.377
0.00039019 -1.60000 10.04139 0.8273938894 2.4279413223    0.788  3.073  3.6367  0.760    3  0.000  0.515     0.00     0.00 -1  -6.9e-09      0.00 7.483e-01 2.513e-01 6.901e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -2.912 -2.679 -1.974 -3.469
0.00039019 -1.60000 10.04139 0.8274032474 2.4279441833    0.784  3.112  3.6338  0.708    3  0.000  0.515     0.00     0.00 -1 -8.04e-09      0.00 7.483e-01 2.513e-01 6.901e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -3.010 -2.760 -2.037 -3.559
0.00039019 -1.60000 10.04139 0.8274117708 2.4279470444    0.781  3.150  3.6311  0.658    3  0.000  0.515     0.00     0.00 -1 -9.32e-09      0.00 7.483e-01 2.513e-01 6.901e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -3.104 -2.837 -2.099 -3.647
0.00039019 -1.60000 10.04139 0.8274202347 2.4279496670    0.777  3.189  3.6283  0.605    3  0.000  0.515     0.00     0.00 -1 -1.09e-08      0.00 7.483e-01 2.513e-01 6.901e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -3.203 -2.918 -2.163 -3.738
0.00039019 -1.60000 10.04139 0.8274278045 2.4279522896    0.773  3.227  3.6256  0.554    3  0.000  0.515     0.00     0.00 -1 -1.26e-08      0.00 7.483e-01 2.513e-01 6.901e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -3.297 -2.993 -2.221 -3.823
0.00039019 -1.60000 10.04139 0.8274350762 2.4279546738    0.768  3.264  3.6229  0.503    3  0.000  0.515     0.00     0.00 -1 -1.46e-08      0.00 7.483e-01 2.513e-01 6.900e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -3.390 -3.068 -2.278 -3.908
0.00039019 -1.60000 10.04139 0.8274412155 2.4279565811    0.764  3.294  3.6208  0.463    3  0.000  0.515     0.00     0.00 -1 -1.65e-08      0.00 7.483e-01 2.513e-01 6.900e-05 2.215e-05 1.790e-04 -1.000 4.188e-04 -3.464 -3.127 -2.321 -3.975
0.00039019 -1.60000 10.04139 0.8274412155 2.4279565811    0.764  1.731  3.7795  2.660    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.443 0.374 0.624 -0.038
0.00039019 -1.60000 10.04139 0.8274896145 2.4279723167    0.764  1.750  3.7751  2.623    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.395 0.329 0.587 -0.093
0.00039019 -1.60000 10.04139 0.8275388479 2.4279880524    0.764  1.753  3.7751  2.621    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.388 0.322 0.580 -0.099
0.00039019 -1.60000 10.04139 0.8275889158 2.4280042648    0.764  1.754  3.7755  2.622    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.386 0.320 0.577 -0.101
0.00039019 -1.60000 10.04139 0.8276384473 2.4280204773    0.764  1.754  3.7762  2.624    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.189e-04 0.385 0.318 0.574 -0.101
0.00039019 -1.60000 10.04139 0.8276897073 2.4280369282    0.764  1.754  3.7771  2.627    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.384 0.317 0.571 -0.100
0.00039019 -1.60000 10.04139 0.8277395964 2.4280531406    0.764  1.754  3.7781  2.632    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.385 0.317 0.569 -0.098
0.00039019 -1.60000 10.04139 0.8277933598 2.4280705452    0.764  1.753  3.7794  2.638    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.386 0.317 0.567 -0.095
0.00039019 -1.60000 10.04139 0.8278438449 2.4280867577    0.764  1.753  3.7807  2.643    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.388 0.318 0.566 -0.091
0.00039019 -1.60000 10.04139 0.8278960586 2.4281036854    0.764  1.752  3.7820  2.649    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.390 0.319 0.564 -0.087
0.00039019 -1.60000 10.04139 0.8279454708 2.4281196594    0.765  1.751  3.7831  2.655    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.392 0.320 0.563 -0.083
0.00039019 -1.60000 10.04139 0.8279992342 2.4281370640    0.765  1.751  3.7843  2.660    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.393 0.321 0.562 -0.080
0.00039019 -1.60000 10.04139 0.8280532956 2.4281544685    0.765  1.750  3.7851  2.664    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.395 0.321 0.561 -0.078
0.00039019 -1.60000 10.04139 0.8281045556 2.4281709194    0.765  1.750  3.7859  2.667    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.395 0.321 0.560 -0.076
0.00039019 -1.60000 10.04139 0.8281556368 2.4281876087    0.765  1.750  3.7863  2.669    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.396 0.321 0.559 -0.075
0.00039019 -1.60000 10.04139 0.8281615973 2.4281895161    0.765  1.750  3.7863  2.669    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.189e-04 0.396 0.321 0.559 -0.075
0.00039019 -1.60000 10.04139 0.8281669617 2.4281911850    0.765  1.750  3.7863  2.669    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.395 0.321 0.559 -0.075
0.00039019 -1.60000 10.04139 0.8282162547 2.4282071590    0.765  1.750  3.7863  2.669    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.395 0.320 0.558 -0.076
0.00039019 -1.60000 10.04139 0.8282680511 2.4282238483    0.765  1.751  3.7860  2.667    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.393 0.319 0.557 -0.078
0.00039019 -1.60000 10.04139 0.8283196092 2.4282405376    0.765  1.752  3.7853  2.663    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.189e-04 0.390 0.317 0.556 -0.082
0.00039019 -1.60000 10.04139 0.8283707500 2.4282569885    0.765  1.753  3.7842  2.657    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.386 0.314 0.555 -0.087
0.00039019 -1.60000 10.04139 0.8284202218 2.4282729626    0.765  1.755  3.7828  2.650    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.382 0.310 0.554 -0.093
0.00039019 -1.60000 10.04139 0.8284704089 2.4282891750    0.765  1.757  3.7809  2.640    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.377 0.306 0.553 -0.102
0.00039019 -1.60000 10.04139 0.8285214305 2.4283056259    0.765  1.760  3.7789  2.629    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.370 0.301 0.552 -0.112
0.00039019 -1.60000 10.04139 0.8285460472 2.4283134937    0.765  1.761  3.7779  2.624    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.189e-04 0.367 0.298 0.551 -0.117
0.00039019 -1.60000 10.04139 0.8285540342 2.4283161163    0.765  1.762  3.7774  2.622    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.366 0.297 0.551 -0.119
0.00039019 -1.60000 10.04139 0.8286011219 2.4283313751    0.765  1.765  3.7746  2.607    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.189e-04 0.357 0.291 0.550 -0.132
0.00039019 -1.60000 10.04139 0.8286470175 2.4283461571    0.765  1.769  3.7720  2.593    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.348 0.284 0.548 -0.145
0.00039019 -1.60000 10.04139 0.8286960721 2.4283618927    0.765  1.773  3.7691  2.577    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.338 0.276 0.545 -0.159
0.00039019 -1.60000 10.04139 0.8287427425 2.4283769131    0.765  1.777  3.7663  2.562    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.326 0.267 0.541 -0.174
0.00039019 -1.60000 10.04139 0.8287875056 2.4283914566    0.765  1.782  3.7639  2.547    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.315 0.257 0.536 -0.189
0.00039019 -1.60000 10.04139 0.8288336992 2.4284062386    0.765  1.787  3.7616  2.533    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.303 0.247 0.530 -0.205
0.00039019 -1.60000 10.04139 0.8288789988 2.4284210205    0.766  1.792  3.7596  2.520    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.290 0.236 0.522 -0.221
0.00039019 -1.60000 10.04139 0.8289247751 2.4284355640    0.766  1.798  3.7576  2.507    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.276 0.223 0.514 -0.237
0.00039019 -1.60000 10.04139 0.8289706707 2.4284505844    0.766  1.804  3.7557  2.493    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.260 0.209 0.504 -0.255
0.00039019 -1.60000 10.04139 0.8290168047 2.4284653664    0.766  1.811  3.7538  2.478    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.242 0.193 0.491 -0.276
0.00039019 -1.60000 10.04139 0.8290259838 2.4284682274    0.766  1.809  3.7547  2.483    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.246 0.197 0.493 -0.270
0.00039019 -1.60000 10.04139 0.8290733695 2.4284834862    0.766  1.822  3.7510  2.456    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.214 0.167 0.471 -0.308
0.00039019 -1.60000 10.04139 0.8291199803 2.4284985065    0.766  1.839  3.7472  2.424    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.172 0.128 0.439 -0.355
0.00039019 -1.60000 10.04139 0.8291592598 2.4285111427    0.766  1.872  3.7410  2.367    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 0.091 0.053 0.376 -0.444
0.00039019 -1.60000 10.04139 0.8291804790 2.4285180569    0.766  1.909  3.7347  2.304    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.003 -0.036 0.301 -0.546
0.00039019 -1.60000 10.04139 0.8291901350 2.4285211563    0.766  1.948  3.7290  2.243    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.099 -0.127 0.222 -0.649
0.00039019 -1.60000 10.04139 0.8291944265 2.4285225868    0.766  1.985  3.7242  2.185    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.194 -0.216 0.144 -0.749
0.00039019 -1.60000 10.04139 0.8291964531 2.4285233021    0.766  2.021  3.7201  2.133    4  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.283 -0.301 0.069 -0.842
0.00039019 -1.60000 10.04139 0.8291972876 2.4285235405    0.766  2.043  3.7178  2.103    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.337 -0.352 0.023 -0.899
0.00039019 -1.60000 10.04139 0.8291978836 2.4285237789    0.766  2.066  3.7158  2.071    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.395 -0.407 -0.027 -0.958
0.00039019 -1.60000 10.04139 0.8291990161 2.4285240173    0.766  2.111  3.7119  2.011    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.508 -0.515 -0.126 -1.075
0.00039019 -1.60000 10.04139 0.8291999698 2.4285242558    0.766  2.144  3.7093  1.967    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.591 -0.595 -0.199 -1.160
0.00039019 -1.60000 10.04139 0.8292008638 2.4285247326    0.766  2.168  3.7076  1.936    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.651 -0.652 -0.252 -1.222
0.00039019 -1.60000 10.04139 0.8292030692 2.4285254478    0.766  2.176  3.7071  1.927    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.189e-04 -0.670 -0.670 -0.268 -1.241
0.00039019 -1.60000 10.04139 0.8292049170 2.4285259247    0.766  2.161  3.7083  1.947    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.632 -0.634 -0.236 -1.202
0.00039019 -1.60000 10.04139 0.8292119503 2.4285283089    0.766  2.136  3.7102  1.979    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.570 -0.575 -0.182 -1.139
0.00039019 -1.60000 10.04139 0.8292419910 2.4285378456    0.766  2.168  3.7074  1.935    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.651 -0.651 -0.251 -1.221
0.00039019 -1.60000 10.04139 0.8292601109 2.4285438061    0.766  2.206  3.7044  1.886    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.745 -0.741 -0.332 -1.318
0.00039019 -1.60000 10.04139 0.8292742372 2.4285483360    0.766  2.242  3.7017  1.839    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.834 -0.826 -0.410 -1.409
0.00039019 -1.60000 10.04139 0.8292908072 2.4285535812    0.766  2.284  3.6986  1.784    7  0.000  0.526     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.543e-01 7.186e-05 2.103e-05 1.824e-04 -1.000 4.188e-04 -0.941 -0.927 -0.502 -1.518
