source_id,ra,dec,g0,bp_rp0,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,v_hel,v_hel_error,good_cand_ibata
3297184652986979456,61.78941124987856,6.940770589797193,16.645958673696953,0.6594928387719973,0.02308040003113914,0.1340006369126982,16.571116009899143,0.2412758997128693,-16.978068901322633,0.12028372091613734,,,
3260530916749164288,62.31149706899686,4.355768748894843,17.301095421052313,0.6178471504960102,-0.052622393756408106,0.25945480414751204,17.359349454215973,0.4935656930495523,-18.194042424659607,0.31898449392382155,,,
3297697987477236352,62.95092940072229,7.725479294771382,16.4768896403861,0.5979531105265073,0.4430004105310335,0.12844112503856855,16.90941318903413,0.3381853811302397,-17.667948234060677,0.2068098264778822,,,
3258976074166599680,63.32585901838726,1.8268812467543696,14.38776328855767,0.8621636834253271,0.3401277112494072,0.03588786427448107,18.044490202169467,0.06143400455016105,-19.95147941519769,0.03746377533712413,,,
3297633185010748416,63.55649653423024,7.532014333694175,17.617224031648764,0.7087453101224077,-0.1284099094143478,0.2438821151272953,18.501540888395407,0.3996465644002379,-17.717973089623413,0.33916454182954664,,,
3256060783506958336,64.43945118846341,1.885417406280816,18.995479528872238,0.8860497263107702,-0.28445596712259785,0.5202450869283343,18.393433212143105,0.7604921781390819,-18.230597318102415,0.5907948703074198,,,
3298909374412908288,64.4655531852259,7.470938026039505,16.154389294476758,0.830780154621147,0.4173864202789407,0.11036994626624598,17.92110248191369,0.18855375177126002,-19.13248162877904,0.1336034015157442,,,
3256014127278655616,65.21491809699117,1.9000060194496882,16.496070945405307,0.6648534507686177,0.11595851565088355,0.10926378995437933,20.06955283791146,0.21727986127849253,-20.60480768661748,0.14117065950931196,,,
3255697291834653312,65.51620805688243,0.99225340448486,18.341117804047038,0.7849820681383466,-0.41669687242079145,0.3092380692291369,18.37274850894785,0.6110908266489431,-20.21823575951353,0.2532615977361198,,,
3278908978729366528,66.77612700425458,0.7931709018008201,18.94422266023845,0.9086308354226816,0.092813704635578,0.4536410729171697,19.47139714281204,0.6931444162491888,-21.409002592942823,0.4249837326059063,,,
3278740070551684992,67.65279009888278,0.9118889234946398,15.080393544497941,0.9318472280900226,0.20556721547565426,0.04838841863491642,20.057880673446327,0.10008883698351136,-21.16729999579095,0.05572613970462687,,,
3206492222346264064,67.86672396183695,-0.3312648936826999,18.091746818404502,0.7426039755915238,0.09953606034188182,0.2145159148079039,19.114090045679202,0.321585504291912,-20.15725693474285,0.2145194737742171,,,
3230616160295668736,67.927023984124,0.25639786202169645,18.732409867504828,0.8722747288622671,0.5784805148803674,0.3530150808656977,19.417848022102003,0.6431062567497962,-19.89338801327507,0.3703523918671317,,,
3205214246237989120,68.24633960561023,-2.3857281887984114,18.9056531931984,0.8316210198855024,0.5181204045475277,0.3227449761907569,19.523086776997744,0.5953926931501663,-20.512603974371224,0.38953039880386175,,,
3206158245689615488,68.36793900559991,-1.3593888658755997,17.328234692806806,0.673099366024853,0.3625490571015617,0.12685546470965828,20.463064647352628,0.19734940572637769,-21.468880421902888,0.13008985173494625,,,
