source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
2990142148280216960,17792778781214311,BP,1904.476142847103,14.001417953214075,34672.73393597773,200.05639563983775,173.3148,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,1925.2233931587216,13.195173956651407,72859.41596266607,281.94258289457633,258.41934,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,1925.2973951518406,13.492690303478664,55396.09442992297,284.40159089320775,194.78123,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2024.1615533903052,13.48674916160152,55700.05238970539,231.79511806229615,240.29865,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2024.3377209535258,13.702414114168647,45665.64778149911,205.98421717375697,221.69489,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2024.4117309702456,13.8895063834741,38437.28597534823,188.88717588491676,203.49336,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2036.8432782243108,13.693552230469601,46039.9004719361,204.05941691605605,225.62007,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2036.9172901635995,13.871627207530658,39075.48573354481,191.0189855680275,204.56335,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2075.8123442664714,14.047507214689354,33231.686518761664,180.96358858247507,183.63742,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2075.886356763963,14.047941967102009,33218.38249182083,174.9061702415157,189.92116,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2111.0476123344947,14.012918738348354,34307.39738019973,178.58739258686484,192.10425,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2111.1216248606434,14.147522142450095,30307.241618793894,174.32143690675014,173.85837,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2129.3045880346654,14.117892209564257,31145.720681262537,174.65081728023065,178.33138,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2129.378598202914,13.554175498034525,52346.189023497835,216.36041134718374,241.93977,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2129.5547658799474,13.69432526178982,46007.13227468495,207.68606267667718,221.52248,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2198.811571476838,13.218304741874016,71323.61902351538,257.12915842767893,277.3844,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2198.8855760689157,13.527813867205762,53632.70746724137,223.44596258063288,240.0254,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2199.061727368451,13.96874649014723,35731.94626745568,183.9704879372646,194.22652,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2199.3118801838727,13.972955126279514,35593.70672861976,191.3737775175966,185.99051,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2199.3858829822575,13.240160552581719,69902.23266644933,256.2546433221734,272.78427,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2208.6406433074235,13.775033156591931,42711.222842525196,200.40314369422012,213.12651,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2208.8167895649894,14.032168729886616,33704.49126907664,182.37801375124565,184.80566,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2208.890792078545,14.026371542381957,33884.93456750266,179.82542793116048,188.43239,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2209.0669408146555,13.28653610570461,66979.33417578318,251.38159880820606,266.44485,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2248.7945948726265,13.971311122578216,35647.6429516494,183.77640074862893,193.97292,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2248.86859584593,13.244158296962588,69645.32181689383,256.51099005746283,271.5101,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2283.764187652753,13.894035008417148,38277.29726447959,193.7902608541556,197.5192,false,false,0,369295549951641967
2990142148280216960,17792778781214311,BP,2300.340118751925,14.0073656352652,34483.3153816085,185.54646296925534,185.84734,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,1718.618100029062,13.217914866906208,41457.39872698471,214.52380701542057,193.25314,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,1730.2536846648995,12.917457638647504,54674.51507171433,223.43460890918215,244.7003,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,1754.0797341666923,12.814327959254975,60122.4696190309,234.05822198376703,256.86972,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,1754.255904510043,13.091113714631454,46593.196866686645,207.6549423237513,224.37798,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,1872.8211760533636,13.338171470143637,37110.72229513485,185.9035548225866,199.62352,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,1904.4762318261123,13.161508113926295,43668.145602110475,206.81065985339887,211.15036,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,1925.2234815202255,12.709179538572185,66236.31759099776,256.44645425862643,258.2852,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,1925.2974826328725,12.863174136622401,57477.562270214825,248.6178969788097,231.18835,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2024.161638460893,12.917874567130335,54653.52379749106,225.5937357313462,242.26526,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2024.3378084827148,12.978342834848213,51692.89575314649,223.73303258016074,231.04723,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2024.411820288779,13.077535883898909,47179.533428209776,208.23798900556295,226.56544,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2036.8433660470803,12.970347251661623,52074.97793524928,222.58330973732924,233.95724,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2036.9173774742092,13.070174493377667,47500.501837078235,215.1021399132928,220.82765,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2075.8124299067154,13.240038245218255,40621.195167347716,198.90857478578056,204.22043,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2075.8864454261884,13.276251406722714,39288.67952199203,188.11780391126632,208.85147,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2111.0477007782238,13.203730296467082,42002.57120034099,198.85340282022747,211.2238,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2111.1217129772513,13.31918570911468,37765.3671860744,189.0354554447586,199.77928,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2129.304674014008,13.305656111500326,38238.914089946804,192.03557724958807,199.12411,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2129.3786861162093,12.930593777619125,54017.00293261693,226.65562151893283,238.32191,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2129.554854889769,12.974996358305898,51852.47036387304,217.19213905969247,238.74008,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2198.811660362797,12.741666141372072,64283.7996264373,240.20829928540982,267.61688,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2198.8856652674554,12.899352736878043,55593.86914530798,223.7291188221128,248.48741,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2199.0618148178773,13.135492398884473,44727.130408526304,207.6186966039536,215.4292,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2199.1358188856525,13.187184099217912,42647.57637088402,200.70296280443202,212.49101,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2199.3859691642574,12.75079263658949,63745.70676711466,240.16456560940077,265.4251,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2208.64072946807,13.012599803313462,50087.352204221,212.798700279704,235.37433,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2208.816876278693,13.199193215660584,42178.45903528943,204.00665208712238,206.75041,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2208.8908802632677,13.222671960081717,41276.15277520756,196.3400386507055,210.22789,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2209.0670294515126,12.784238352443808,61811.97984122355,238.1530468240332,259.5473,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2248.794682379333,13.22165272587457,41314.918931727836,199.73020748895752,206.85364,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2248.8686820602443,12.746925222915527,63973.17510876404,241.01737921848627,265.42972,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2283.7642750726814,13.076808511462048,47211.15122793252,214.94199321350837,219.64601,false,false,0,369295549951641967
2990142148280216960,17792778781214311,RP,2300.340204032767,13.132917402306653,44833.33382137722,203.9587720210897,219.81567,false,false,0,369295549951641967
