source_id,ra,dec,g,bp_rp
5413527176750664832,154.5599488510212,-46.527270671746464,18.702375,1.0204066999999999
5413512088533808000,155.0634934017599,-46.69800519411072,17.395931,0.96317863
5413528619859350528,154.5338901958491,-46.43345981847272,18.860521,1.0039825
5413528100167516928,154.52394099388204,-46.47648040188133,19.285292000000002,1.1187076999999999
5413520201724452736,154.88627182833824,-46.39107663223034,18.093266,1.1107502
5413527859649463936,154.6034751999462,-46.455887792623116,18.28313,0.97950554
5413526863216551168,154.59321390438126,-46.55796252360624,18.904387,0.9611415999999999
5413526936243384832,154.57324321970313,-46.549128299402064,18.704884,1.2420921
5413528753002839680,154.54697885357692,-46.416218833504,18.043943,1.0705948
5413527447332362752,154.6113555401861,-46.50023842145334,18.690596,1.0613173999999999
5413530544005184128,154.6625724288382,-46.45950021536781,18.344873,0.8867779
5413530470993351808,154.6779236581736,-46.46861663953185,18.07432,0.9649143
5413528753002839936,154.54383209785811,-46.41542894591565,18.452625,1.0443897
5413526210388927232,154.43804534116356,-46.54844866503871,19.768593,0.91064835
5413528959161347456,154.52800562550556,-46.39980710967136,18.88275,1.069397
5413521537461730432,154.61843266532816,-46.666509688194004,19.197623999999998,1.2743607
5413509339753736064,154.85380331953962,-46.748633917728704,19.820953,1.0061893
5413533185412811776,154.76091235566045,-46.33441843669341,18.626210999999998,1.0636653999999999
5413531574808261632,154.81035325033864,-46.433480065199745,16.769152,1.1450481000000001
5413527516051899136,154.60047295504145,-46.48780917298532,18.90615,1.129715
5413526730073625088,154.46518023634658,-46.51304710886907,19.553835,0.89832115
5413497043258141312,154.61970913318075,-46.74747905191531,18.692904000000002,1.0169544
5413496729729687424,154.63208961227286,-46.785813807450374,18.878353,1.0807533
5413533185412811904,154.7531302041306,-46.332108252278054,19.72887,1.1824265
5413530470993351936,154.67245259464545,-46.46855104198285,18.905207,1.1693096
5413525729345318784,154.52040711992382,-46.527862929651796,19.887941,1.1525841000000001
5413527859649481984,154.60603923263974,-46.45211532600043,19.611202,1.0379962999999999
5413531604864778624,154.78079101805514,-46.427041923630895,17.110285,1.086874
5413528791658459136,154.50135422580126,-46.437711494136686,19.745695,1.2429752
5413524183161098880,154.66291692935553,-46.546356171338694,17.842491,0.98939705
5413530505353089664,154.65332281911822,-46.47037928384612,17.6567,0.9320984
5413520472309031040,154.6614262408474,-46.715006457901055,19.074022,1.0726528
5413526730073625344,154.45922908866854,-46.510121198059636,19.688967,1.1765823
5413528619859349504,154.53750625641328,-46.4354552719816,19.402615,1.0723114
5413530539712827904,154.6678087208492,-46.46905226033669,17.82649,0.96658134
5413532876175166976,154.72986754604537,-46.331795119370994,18.296871,1.1578998999999999
5413518174510293504,154.9696378879429,-46.53241003398716,19.430176,1.0616322
5413529169616034048,154.76188436079048,-46.53567918397468,19.95337,0.7460308000000001
5413531570505041664,154.80961619273182,-46.42061934090135,19.427214000000003,1.0809193000000001
5413530505353089792,154.65253127789998,-46.46868674939542,19.670969,1.1215743999999999
5413522430814377472,154.59712180415968,-46.58062867661328,19.372847,1.0240288
5413525317028198144,154.54523383200203,-46.59032072110293,19.63674,1.2650375
5413522155936408960,154.6277162169865,-46.610343311692475,19.163778,1.1330891
5413526588338706176,154.46091489156987,-46.54331052632197,19.257292,1.1041279
5413526730073624832,154.4602972215094,-46.5111862250096,19.659760000000002,1.0877208999999999
5413527967024644992,154.51718024702456,-46.50816472498548,19.984161,1.2986183
5413528894737260032,154.4986184187954,-46.41471997916139,18.940732999999998,1.0320835
5413525080817486720,154.52033648965892,-46.60841283581691,19.126753,1.137083
5413510993314368640,154.81046718664481,-46.64619252082768,19.987547,1.1885586000000001
5413502300297840768,154.4558292910706,-46.61390096807806,18.209116,0.9395541999999999
5413528031447913472,154.50577462669474,-46.500742520451325,19.470292999999998,1.1613083
5413528035744121600,154.4906288429687,-46.495428479162065,19.309995999999998,0.970562
5413532326419351936,154.8196378057809,-46.3336935804514,18.782148,1.1120148
5413523014929866752,154.7515337077053,-46.61027001135644,19.988935,1.2601109
5413526798793102976,154.44623604652634,-46.501620897084386,18.387619,1.0770035
5413528894737259648,154.48970668370777,-46.41091743778037,19.326458,1.027483
5413524904711273216,154.5264036306826,-46.60922019167786,17.794106,1.0758286
5413530402273877632,154.70932037119644,-46.46653550279274,18.836707999999998,1.0809917
5413526657058251520,154.44058476816596,-46.528423257421416,16.340845,1.3012209
5413518204566631040,154.98653165151632,-46.53966409445733,19.538397,1.1222534
5413530780231022848,154.71554697967463,-46.45328265369154,19.170168,
5413529027880876928,154.51041679805945,-46.387181505764275,18.174255,1.0168076
5413529989957017088,154.75736025561562,-46.466226307026936,18.791357,1.0244655999999999
5413500955980302976,154.43376639668938,-46.698708773190845,19.49128,1.1334229
5413524217520842752,154.6738906616275,-46.543492601858425,19.598694000000002,1.2130833
5413528993521138688,154.50908596710977,-46.39471991324246,17.967173000000003,1.0193690999999998
5413527103734908672,154.5855287800783,-46.51401202403665,19.573845000000002,1.1136513000000001
5413526798793102464,154.45428005998536,-46.50603524669676,19.79981,1.0541725
5413521571821467520,154.6080813182113,-46.67020460867486,19.847658,1.4157256999999999
5413519510236809856,154.84196385381387,-46.469246540614364,19.417973,1.1467667
5413500440577352064,154.34878692036781,-46.675939173565375,19.237548999999998,1.0238552
5413525905451206912,154.47437656203985,-46.588253431508655,18.957832,1.0432987
5413528993521138944,154.50615242148643,-46.39381513382131,19.444332,0.98812294
5413528826017782272,154.5090876004616,-46.42032969406563,19.768235999999998,0.9432354
5413525115177226112,154.51671207954251,-46.60115047773829,18.044624,1.0698929
5413528512484508416,154.54194500553749,-46.4531477499566,17.644041,1.1402397
5413512294691367680,155.05120064603452,-46.67658140344504,18.370810000000002,0.9188423000000001
5413524050014477312,154.6158632206261,-46.55109070544203,19.472664,
5413528104463627776,154.52828124754802,-46.49283204141668,19.358677,1.2334690000000001
5413531403009572736,154.84421195039525,-46.43232671010721,17.728493,0.9147700999999999
5413528894737258624,154.49327877555686,-46.4132165054565,19.304203,1.1680412
5413519338438118528,154.9270798139041,-46.4680451217641,19.24941,1.0916023000000001
5413519548899830656,154.8579006183629,-46.464288099057065,13.974015,1.3684711
5413528654219546240,154.55685655194037,-46.433985572505605,18.716629,1.064188
5413526764433369984,154.4704924932719,-46.502385968211,19.556532,1.0755463
5413531334279627136,154.8179213304504,-46.449861513405025,18.361435,0.96253777
5413524629841190912,154.65397762887176,-46.495110673842476,19.436483,1.0668678
5413525149536963840,154.48772542377841,-46.590495593322395,17.300972,1.1607723
5413529440201130496,154.7226063733366,-46.510892926934254,18.477145999999998,1.0029144
5413527726506567424,154.57455099528173,-46.47408506267158,19.934042,1.2993793
5413519548899830784,154.84713810540526,-46.458644458026285,16.772287,1.1912785
5413528031447919744,154.50455411878812,-46.49946476512188,19.532393,0.99066734
5413530505353091072,154.65503703553762,-46.46799933776551,19.516882,1.1639919
5413526798793108992,154.45473928379513,-46.49354836722114,19.656668,1.1908169
5413532876175167488,154.73361663251666,-46.331109046518144,19.645626,1.0989685
5413500337498061184,154.3535568092542,-46.70582952810639,17.986618,1.075367
5413501265211126144,154.51404272643842,-46.656577160353784,19.533257,1.0014553
5413508141466747648,154.80761365525356,-46.73065516984178,18.235418,1.0257319999999999
5413527756570137472,154.5647715928111,-46.475157507883814,18.500698,1.054224
5413524977738269312,154.50417688955275,-46.614150443615294,17.081917,1.1306114
5413527859649485056,154.60133884414782,-46.45208871473866,19.543636,0.9641247
5413493504204690560,154.3488815152403,-46.81338000743956,19.563001999999997,1.0923271
5413528929097449984,154.52881515607578,-46.421342556729975,19.995558,1.1265201999999999
5413527726506566272,154.5786180048203,-46.476665263015654,19.89575,0.95111465
5413512505143320192,155.04318216943682,-46.63999693397691,19.618689,1.0993958000000001
5413526798793109376,154.4493439879522,-46.4908863825925,18.406597,0.8966789000000001
5413506900212383360,154.92577339911585,-46.70891193818966,19.664223,1.1426181999999998
5413528271966213248,154.48555823253398,-46.475167706283294,17.643452,1.1092072
5413524011362410624,154.64430593749506,-46.544838921315204,19.45758,1.0920773000000001
5413533013614121472,154.7739347385941,-46.330556863364976,19.413970000000003,1.3285675
5413513531642077440,154.98338438804046,-46.60882566339949,19.478868,1.1365776
5413527859649484928,154.59808536118103,-46.4519328902541,18.788132,1.0060215000000001
5413525836731727872,154.44529127784253,-46.58954135538758,19.511545,1.0541439
5413505628901969920,155.03327161384743,-46.76792440236228,18.850344,1.1010075000000001
5413527967024651776,154.51820858273862,-46.50453543364112,18.10839,1.1169415
5413524354959854592,154.6784143705911,-46.50934887561949,19.70242,1.0501823000000001
5413489239306504192,154.4283135426791,-46.91161878240831,18.993157999999998,1.1140556000000001
5413528035744128768,154.4947829310596,-46.493272458481854,19.903412,1.1730156
5413521782282600960,154.57784934780628,-46.64947634710676,17.742231,1.0964336000000001
5413530711511524608,154.7450896463873,-46.46570761898511,17.170525,1.0271492
5413529989957018752,154.76838639685144,-46.46530410436115,19.57934,0.99090576
5413528654219543936,154.54997104085027,-46.431079159878884,19.495635999999998,1.0757027
5413516624018611840,154.93682356721706,-46.568571632829006,19.314144,1.0787926
5413527000659650304,154.60386052785142,-46.54400339409644,19.912031,1.2112865
5413527176750665856,154.55825077712262,-46.52537642082954,18.035632999999997,1.0154953000000002
5413528035744125312,154.49157061414576,-46.493235828378886,19.722963,1.0901241000000002
5413526519619305216,154.48657091017913,-46.525767444874525,19.10935,0.89821434
5413524148801364736,154.6845397720696,-46.54410879535803,19.649070000000002,1.0787811
5413503636036971392,154.95101054938425,-46.856729366445464,19.11634,1.0137119
5413525080817485184,154.5114017776018,-46.61335705164982,18.885166,1.0934409999999999
5413525012087025408,154.46985689117662,-46.620555981757114,18.873245,1.0672646000000001
5413528718643069440,154.5344471183745,-46.42295554166751,19.286316,1.1236591
5413525488826928000,154.5204290085031,-46.5816796930622,19.701126000000002,1.2918396
5413501402650081152,154.4639455298336,-46.65611998676134,19.696173,1.2454796000000001
5413530539712832256,154.66455472512874,-46.46620802367553,17.825865,0.931406
5413502467802098688,154.37393499918434,-46.61467648465994,19.487351999999998,1.1236687
5413528241902140928,154.47794251196456,-46.4795798679515,19.388075,1.9148788
5413518342005580032,154.94477860719127,-46.54296376776424,19.686308,1.0943604
5413524251880586368,154.69421853305633,-46.54027620742739,18.954757999999998,1.0343742
5413528826017779328,154.5122441333397,-46.42364773067485,19.144126999999997,0.9907398000000001
5413527722210404352,154.58958929917347,-46.475378428306534,18.871803,0.995245
5413527825289700736,154.59768569336637,-46.46067464423592,19.009756,1.0783787
5413527722210360832,154.58664745603687,-46.48224077696701,18.367722,0.98973274
5413525802371990784,154.4707017251356,-46.59382140514858,16.61028,1.2357378
5413525183896705664,154.49797542305225,-46.58077951544517,16.36671,1.3545713
5413529199682927744,154.7962375414839,-46.53040191687219,19.616543,1.0926818999999999
5413528722938583040,154.53241297653034,-46.42201725723119,19.533995,1.2573546999999998
5413528718643070208,154.5427498487464,-46.42326351212726,17.67857,1.0125599
5413526798793107200,154.4540356576924,-46.49846944401713,19.879904,1.2148208999999999
5413520884625934208,154.67863040274364,-46.691218154936934,19.15718,1.0947895
5413530402273881984,154.7066052575779,-46.4637981188522,19.187313,1.1296959
5413528585500027520,154.51959599404526,-46.44692788347291,19.780016,1.1145267
5413529169616041216,154.76313157295832,-46.52965824815411,19.946720000000003,1.05616
5413526485259563008,154.5102943215841,-46.52667097725687,18.014982,1.136509
5413527176750667520,154.55837193501404,-46.52456972739301,18.923470000000002,1.0675163
5413528821722285824,154.51104438931188,-46.42361215298491,17.47636,1.0964565
5413528035744126464,154.49760234480306,-46.495476813198344,19.735907,1.0215816
5413529955597282560,154.75243818374946,-46.46400362566303,17.743570000000002,0.9275074000000001
5413528375045531392,154.4969592587733,-46.45774058799574,19.231739,1.1431313
5413528134527266176,154.52580851194494,-46.47405374003127,17.834946,1.0649433000000001
5413526730073629952,154.46605891685655,-46.50491854344956,19.345743,
5413522808771415424,154.6680390474255,-46.62219982510023,18.24166,1.0263119
5413526519619301632,154.49216500840774,-46.527535586720504,19.790836,1.1675663
5413528615563810048,154.5230492928949,-46.43622754286067,17.844553,1.0167694
5413528581203989120,154.52433506514308,-46.45216943778418,18.316563000000002,1.0736122
5413528654219549824,154.55647912991503,-46.430293654000366,18.66214,1.030735
5413528959161340288,154.54028072412908,-46.40005192555271,19.435608,1.0861111
5413526730073630080,154.46567910756167,-46.504459067398244,19.05777,1.1305237
5413526622698516864,154.46082052421409,-46.52684731209418,18.372963000000002,1.1079350000000001
5413527932665043968,154.57208429005289,-46.438569208049536,19.222982000000002,1.0463982
5413524668489638144,154.52472378812396,-46.65461486049902,19.698744,1.1165409
5413525286975922048,154.54382488666616,-46.597130516945974,18.51311,0.99739647
5413528826017777920,154.51564379504532,-46.426128589265076,19.852442,1.1576556999999998
5413528306325958144,154.46287433131937,-46.473752146706374,19.737173000000002,0.9568653
5413529852518067328,154.8101566392531,-46.464022924591816,17.822277,0.9510231
5413521713552139520,154.5424913405231,-46.66091739376442,19.875061,1.0748844
5413529100896563840,154.78484495506578,-46.54057524901335,19.958447,1.2257252
5413508519423725568,154.69624130531568,-46.766566844060385,19.921688,1.2001896
5413525012087023488,154.4767516726449,-46.626780225990665,19.815104,1.0838393999999998
5413492606556657536,154.33965991638962,-46.85429984320941,18.691370000000003,1.0586758
5413527932665044480,154.58364751635855,-46.44304971975299,19.771906,1.1063213
5413526485259564928,154.50425493342019,-46.52609561702529,19.347107,0.9813632999999999
5413522740051938944,154.68445962535287,-46.62168540861273,19.010979000000003,1.0393791
5413526833152850048,154.45028680540017,-46.48893772219686,18.447647,1.0082855
5413529818158328448,154.7996720799864,-46.464283785350844,19.165779999999998,0.9904957
5413529199682912000,154.79509262372738,-46.53920588254771,19.846532999999997,1.1203193999999999
5413528722938590848,154.53825719976754,-46.41969354489771,19.79545,1.2641487
5413532670016714240,154.72692538527133,-46.37017764197679,17.952036,1.0001335
5413525115177227008,154.5194942356756,-46.598677967877705,19.431463,1.0347861999999999
5413529852518066176,154.80592613711906,-46.464802960203095,19.111662,1.0213261
5413523564685701376,154.6505794104777,-46.60051846726635,19.287113,1.1366100000000001
5413506251670814464,154.89809989810982,-46.77463364458763,18.359289999999998,1.0744972
5413529989957023488,154.75381492587283,-46.4614456025226,19.686327,1.0811844
5413522194599466880,154.58804147755762,-46.62754518295875,17.336523,1.2324944
5413524909018796544,154.54380612427866,-46.611189091153285,17.567158,1.1892681
5413528306325955328,154.46051402962783,-46.47450099575831,18.386538,0.96219254
5413508485063988608,154.71036275465238,-46.76842901332851,19.771345,1.0280228
5413526833152850944,154.45003159619625,-46.48783593907395,19.969618,1.0361423
5413528546844256640,154.55630718770098,-46.450104448257534,18.793472,1.0791435
5413528585500021248,154.51619155069773,-46.450118333512286,19.859682,1.1114235000000001
5413497043258133248,154.6172429395154,-46.757862402928644,18.144613,0.9672489
5413524183161106560,154.65771666116552,-46.5421748430103,18.517948,0.96842384
5413526833152851200,154.46051245344518,-46.492382892201206,19.871304000000002,1.1573886999999998
5413526283408243840,154.43021698861548,-46.54040943123952,16.9645,1.2567692
5413492439053062272,154.38753109193854,-46.867542583408444,19.993073000000003,1.1650906
5413526970592243200,154.56853412867846,-46.52513753840221,17.260313,1.1934185
5413526038582739968,154.42697389253343,-46.58115413911502,19.929893,1.1220665
5413527245470146944,154.5374407116326,-46.5133128645446,19.899788,1.1307143999999998
5413525699292795136,154.52300424268475,-46.54947900275307,18.336956,1.0105114
5413528001384390784,154.5213901820596,-46.505791370348824,18.250134,1.1372356000000001
5413528271966295936,154.48392051451412,-46.462323469396715,17.700176000000003,1.1033707
5413527722210404224,154.5902765499264,-46.48053512427825,17.923254,1.0161629
5413524011362415104,154.63951979028906,-46.54177264684089,19.878778,1.1343098
5413519750755005312,154.94645185439853,-46.448894789837325,19.865229,1.2561436000000001
5413528546844221952,154.55378107861918,-46.45843263607637,17.565582,1.1230774
5413502296003410688,154.44682682363262,-46.614236555269024,17.658635999999998,0.9664078000000002
5413528684283335168,154.55702630480022,-46.42226818109938,19.223738,1.0886517
5413533151053082112,154.79693765199616,-46.31072210924543,19.731947,1.2339325
5413528413701332480,154.49848183060195,-46.438384539909094,18.442558,0.97670937
5413525115177227392,154.52383760367917,-46.600197768002175,17.898928,1.0599918
5413528654219548544,154.5576744350848,-46.4333636166059,18.518291,1.0468024999999999
5413528241902559744,154.47856092578155,-46.48485443874075,19.907757,1.1615753
5413528929097023104,154.52651104145468,-46.412442138871796,19.642475,0.8131695
5413497764812641792,154.58081746917512,-46.73686334661035,19.160873000000002,1.106781
5413528791658023168,154.510767942395,-46.431774841328576,19.689337,1.1319981000000001
5413526798793109888,154.44806257577397,-46.48985496536524,18.666517000000002,0.96335983
5413528791658023296,154.50610717834812,-46.42916084800215,19.592642,
5413526317768075776,154.48274354506015,-46.55780148457097,19.452095,1.118845
5413528375045509888,154.4890474859168,-46.46287408427742,18.11335,1.0856323
5413533082333603840,154.80594130286073,-46.31548485919463,19.940191,1.4098339
5413528929097022848,154.51478457136398,-46.407055780586994,18.481691,0.94976234
5413526833152849408,154.46247416676476,-46.49528889541645,19.436583,1.0968818999999999
5413528654219553024,154.55407047098404,-46.42665235944958,18.161483999999998,1.0480652
5413530574072587776,154.68109288634864,-46.453367562745676,19.148623999999998,1.0628338
5413528791658023424,154.5060804411656,-46.42955950664923,19.187168,0.9858341
5413525836720749952,154.44664015401898,-46.60113419714654,19.594471,1.08354
5413518926121264768,154.9732910237784,-46.466690965962925,14.50978,0.9199238000000001
5413528688579291520,154.56836683608395,-46.433347688624295,19.579720000000002,1.2706966
5413528860377500288,154.50119044191226,-46.42703008184974,19.843436999999998,1.0238438
5413526901872764160,154.59279430624952,-46.53933454810643,19.578394,1.0013618
5413528409411375488,154.49767041083788,-46.45274031784346,17.91359,1.0464439
5413525385747716224,154.581115505951,-46.57954309046628,17.929973999999998,0.9995384
5413526833152849792,154.46324955170263,-46.49567117427226,19.48498,0.9890652
5413528512484462976,154.54201596631867,-46.46184827919776,18.68046,1.0825729
5413526523926519296,154.47972829113996,-46.51943114546808,19.537611,1.0348759
5413524664192950656,154.52125230425563,-46.65994385318015,18.712201999999998,1.0840874
5413526317768075264,154.4922240565397,-46.56393237103158,19.932365,1.1309891
5413528482420808576,154.47891123139203,-46.4302048659552,19.97876,1.0192127
5413525042150206336,154.48917563434816,-46.61459350345447,19.386004999999997,1.0216846
5413527241173886720,154.54260646997832,-46.50951445170038,19.598232,1.127428
5413532846107762048,154.72794071054423,-46.358680145579044,18.433770000000003,1.0899333999999998
5413527932665048320,154.57905119631297,-46.43788846473285,18.547798,0.99489594
5413528929097022080,154.5133031902293,-46.4068129066128,19.04467,
5413528168887008640,154.51065287368885,-46.473485214705754,18.466064000000003,1.0668601999999998
5413502639600924160,154.39963299115732,-46.57763905294138,19.54595,0.9832344000000001
5413528001384392576,154.5220024644401,-46.504432671105384,18.564396,1.0921516000000002
5413517590384228224,154.8671440852047,-46.54984639635082,19.26879,1.0899428999999998
5413500994640177408,154.4492567036101,-46.69089167005097,19.845364,1.1697788
5413530539712839040,154.66767595669376,-46.46145056667192,19.789883,1.0678444
5413527932665048192,154.57878991197325,-46.43758317424693,19.196047,
5413506973235666944,154.9512941219037,-46.69264549965126,16.825808,0.5715904
5413507694790136832,154.81238459482842,-46.79417345011678,18.134396,1.0125504
5413520614051632384,154.6190153073787,-46.724764456252224,18.120401,1.0336437
5413528619859332736,154.53494796818217,-46.4425401512036,18.307722000000002,1.0711937
5413500852894128384,154.43612337944006,-46.70870521219114,18.894754000000002,1.0824661
5413512539503063680,155.05374908485908,-46.63596899447107,19.265882,1.1758499
5413527451628652032,154.61362504293024,-46.498206735041094,19.954678,
5413523083649367424,154.73585839219,-46.598528466514175,19.344948000000002,0.9877299999999999
5413527863945571968,154.59584780132454,-46.445813221722965,19.628738000000002,1.1208552999999999
5413499895116147968,154.32687189801456,-46.7383479316129,18.218998000000003,1.1252327
5413528791658020864,154.50143346740904,-46.42951638347047,19.556139,1.092308
5413528959161372672,154.52660174720845,-46.39361304318081,18.877773,1.1273803999999998
5413527004951984896,154.59713410838842,-46.53583994012944,19.970015,
5413523981295009536,154.63066195654002,-46.55103431624939,19.466393,
5413525729345273728,154.53388945275273,-46.53669304218686,18.698252,1.0686321
5413528478124851584,154.4866651184537,-46.43637616187284,19.287232999999997,1.0498352
5413502124204576768,154.43233322468808,-46.659685318552896,19.205307,1.0928421
5413527589067661312,154.6333018550301,-46.46645289247027,18.925764,1.2240429
5413502639600925440,154.39628106690398,-46.57723548161014,19.597013,1.0563373999999999
5413524492398794496,154.63912220679654,-46.518683414644975,18.150047,0.96715355
5413532846107761536,154.72348595459434,-46.35771944898528,19.365116,1.0693665
5413528271966221184,154.4902006751346,-46.47349868085307,19.565416,1.1566353
5413522808771419008,154.66634265704306,-46.620180013765285,19.568839999999998,1.0401516
5413530440925948928,154.68336563334645,-46.4880887358776,19.952522000000002,
5413533052266230144,154.80512980644994,-46.33405675357125,19.707857,1.1204376
5413526214688858240,154.441180689417,-46.547247524103824,18.330957,1.4291401000000001
5413526553979079808,154.49620181249898,-46.51906770475118,19.8588,1.2599583
5413526145958055680,154.4124232311284,-46.56549729998178,19.77297,1.101902
5413510061308391040,154.89959587411758,-46.66813017556848,19.86409,1.2408066
