SourceId,ra,dec,G
   5413577685571303168, 154.25723, -46.40558,  19.748
   5413554836351834368, 154.08530, -46.44635,  18.139
   5413574760692357504, 154.32636, -46.45240,  19.379
   5413573974720520192, 154.37276, -46.45510,  19.224
   5413576375604524288, 154.37959, -46.39444,  16.630
   5413549609363256960, 154.36297, -46.58240,  18.555
   5413575314750737024, 154.42182, -46.44552,  17.597
   5413581563921597056, 154.22554, -46.23178,  17.929
   5413576208106106752, 154.46116, -46.36772,  18.907
   5413577891729733248, 154.24401, -46.39940,  19.747
   5413575142952044928, 154.34067, -46.40587,  18.903
   5413586374284970240, 154.37215, -46.23127,  19.498
   5413574043440215168, 154.40122, -46.44932,  19.024
   5413584213929422208, 154.57726, -46.23034,  17.571
   5413534628518164096, 154.55890, -46.40141,  19.015
   5413589226143670784, 154.44881, -46.06446,  19.926
   5413575383470722304, 154.46867, -46.44185,  18.118
   5413588096579420800, 154.31780, -46.13633,  14.591
   5413575452190179712, 154.43421, -46.42628,  18.960
   5413582182396482688, 154.44936, -46.32209,  19.181
   5413588470229227136, 154.42409, -46.15977,  18.155
   5413580395690292736, 154.32958, -46.28109,  17.951
   5413579330538199296, 154.22221, -46.32275,  17.340
   5413575933227356544, 154.48253, -46.39241,  18.858
   5413576517342706688, 154.39251, -46.36973,  19.456
   5413577273254803200, 154.35734, -46.30340,  18.776
   5413575658349900928, 154.41762, -46.40944,  17.891
   5413567820025511808, 153.94941, -46.38307,  18.319
   5413583797304593792, 154.43966, -46.23026,  19.392
   5413535246993739520, 154.61138, -46.34445,  18.572
   5413580464411098368, 154.30969, -46.29425,  19.770
   5413574318317701760, 154.33222, -46.47100,  18.239
   5413574730634780160, 154.36339, -46.44930,  18.318
   5413575589630395904, 154.38767, -46.42017,  19.034
   5413582221059700736, 154.45327, -46.31680,  17.937
   5413573592463206144, 154.42212, -46.51315,  19.557
   5413551739667035648, 154.18929, -46.58266,  19.391
   5413575623988800640, 154.40876, -46.41765,  16.998
   5413573287525550848, 154.39031, -46.49886,  19.720
   5413579399257677312, 154.17967, -46.32567,  14.673
   5413549403204742144, 154.36522, -46.60551,  18.089
   5413590256935883520, 154.39763, -46.03018,  18.842
   5413578505910675456, 154.24522, -46.33351,  19.337
   5413575692708798336, 154.43955, -46.40511,  18.639
   5413574210936324864, 154.30331, -46.49167,  18.807
   5413583969103386368, 154.42066, -46.19944,  18.632
   5413573974720510720, 154.38417, -46.46160,  17.540
   5413586962708054272, 154.40702, -46.18030,  19.749
   5413555003842900224, 154.13981, -46.42906,  19.272
   5413579227465181440, 154.23430, -46.33662,  19.259
   5413553874279160448, 154.20431, -46.50154,  18.561
   5413575383470631936, 154.45168, -46.43824,  19.229
   5413574868080295040, 154.36169, -46.42439,  16.750
   5413575830148141824, 154.47807, -46.39020,  19.621
   5413581632641074432, 154.21031, -46.23156,  18.360
   5413573424964427264, 154.35386, -46.50887,  18.636
   5413573734202367616, 154.42551, -46.47905,  18.633
   5413576891000613504, 154.40262, -46.36555,  17.991
   5413534048709330304, 154.67628, -46.39700,  17.186
   5413579845934275712, 154.31123, -46.32231,  18.291
   5413579712796066304, 154.30136, -46.35069,  19.964
   5413574558835869824, 154.30715, -46.45910,  18.795
   5413574833714210304, 154.36367, -46.43029,  18.560
   5413575280397214336, 154.45394, -46.44414,  17.623
   5413566484303137024, 154.05872, -46.44718,  13.171
   5413581838798877824, 154.49690, -46.36073,  18.260
   5413576375604523392, 154.37836, -46.39962,  14.911
   5413575486550338176, 154.44103, -46.40730,  17.753
   5413575623988901248, 154.40241, -46.40950,  18.208
   5413576723498827776, 154.32492, -46.36215,  19.822
   5413550300857873664, 154.21620, -46.56602,  18.721
   5413576272521334016, 154.43812, -46.34851,  17.808
   5413554969483066240, 154.14556, -46.45084,  18.605
   5413576345543105408, 154.37837, -46.41250,  17.820
   5413582388554930688, 154.52606, -46.31884,  18.553
   5413573974720510976, 154.38124, -46.46016,  19.771
   5413576723498828160, 154.33847, -46.36856,  19.956
   5413575623988889600, 154.41010, -46.41281,  17.445
   5413554527114190080, 154.15668, -46.47592,  17.645
   5413575142953795712, 154.33962, -46.39780,  19.286
   5413575692708767104, 154.43241, -46.40384,  18.846
   5413582560353805696, 154.55129, -46.28078,  18.321
   5413573562403457024, 154.35583, -46.48257,  19.728
   5413553938690691328, 154.23735, -46.49083,  19.606
   5413576517342705792, 154.40555, -46.37606,  18.033
   5413576375604523648, 154.37848, -46.38922,  15.880
   5413575864507676928, 154.46443, -46.40430,  19.060
   5413535040835294592, 154.52422, -46.34728,  18.653
   5413574730634780032, 154.36408, -46.44964,  18.654
   5413576757860656128, 154.35789, -46.36809,  19.569
   5413579021300334464, 154.15252, -46.35981,  19.954
   5413590914070156800, 154.07866, -46.34197,  19.728
   5413574524482816384, 154.28653, -46.46255,  17.537
   5413579399263874048, 154.18386, -46.32506,  19.244
   5413575864507677056, 154.45660, -46.40049,  19.554
   5413549575003520384, 154.38827, -46.58163,  19.705
   5413534117418035328, 154.64929, -46.38621,  19.564
   5413576105026046976, 154.43930, -46.37192,  18.246
   5413553771199946368, 154.17021, -46.48088,  19.224
   5413574936793612928, 154.35023, -46.41052,  18.534
   5413554801992097664, 154.11728, -46.45455,  16.956
   5413578952580857600, 154.16456, -46.35975,  19.734
   5413576513043490944, 154.40182, -46.37497,  17.797
   5413533563372253568, 154.62823, -46.43738,  18.806
   5413550640155590912, 154.31646, -46.53705,  19.018
   5413577165876414592, 154.37195, -46.33951,  17.492
   5413575864507676672, 154.46386, -46.40404,  18.704
   5413576482982547840, 154.38491, -46.39158,  19.007
   5413576379908857088, 154.38913, -46.40704,  14.482
   5413576379903146240, 154.39040, -46.40382,  17.781
   5413576757860656384, 154.35495, -46.36665,  18.076
   5413573596763195264, 154.41589, -46.51137,  19.747
   5413534594158426880, 154.57463, -46.40093,  19.790
   5413574279655816960, 154.33131, -46.49073,  18.683
   5413575623988886528, 154.39833, -46.40740,  18.872
   5413575555269322752, 154.41721, -46.42038,  17.850
   5413576654779351936, 154.34333, -46.37037,  18.220
   5413557271584757120, 153.87990, -46.62623,  19.248
   5413576379903332608, 154.38413, -46.39115,  18.603
   5413579811574534400, 154.32213, -46.32296,  17.999
   5413575486550337408, 154.45141, -46.41285,  19.474
   5413562326774607232, 153.77870, -46.53837,  19.587
   5413573528043661312, 154.34280, -46.49537,  19.881
   5413575623994815104, 154.39680, -46.41206,  17.660
   5413534731597474304, 154.59415, -46.38002,  19.380
   5413588096571823488, 154.31176, -46.12334,  18.621
   5413566308196916480, 153.93700, -46.40728,  19.463
   5413576654779366528, 154.34583, -46.36727,  18.496
   5413574730634778624, 154.36594, -46.45062,  18.442
   5413580773653405824, 154.24499, -46.29464,  19.269
   5413581838798876800, 154.50250, -46.36154,  17.926
   5413577097155204480, 154.40543, -46.32263,  19.160
   5413579536698159232, 154.19939, -46.30344,  19.402
   5413575830148140544, 154.47932, -46.39105,  18.914
   5413549540643782144, 154.36863, -46.58179,  18.405
   5413575349116706304, 154.43195, -46.42783,  17.825
   5413553461962293376, 154.18974, -46.51653,  19.180
   5413586962708055168, 154.41914, -46.18051,  14.547
   5413577891729731328, 154.24140, -46.39896,  19.368
   5413576654779366400, 154.34798, -46.36834,  19.206
   5413577234594158080, 154.36044, -46.32262,  17.108
   5413576414262668032, 154.36746, -46.40298,  18.830
   5413575177311579392, 154.31223, -46.40666,  19.871
   5413575898867617408, 154.45916, -46.38136,  19.012
   5413576551702226688, 154.37033, -46.37399,  18.529
   5413588027859945984, 154.33344, -46.13458,  17.847
   5413576654779366784, 154.34426, -46.36643,  19.434
   5413574936793612672, 154.34987, -46.41096,  19.562
   5413534598454333312, 154.58150, -46.39915,  19.256
   5413575898867616000, 154.47191, -46.38762,  18.935
   5413537209794115456, 154.61196, -46.24741,  19.872
   5413576517343968128, 154.40204, -46.38620,  18.139
   5413575589635075200, 154.39426, -46.43223,  16.330
   5413576547403214336, 154.37665, -46.37051,  15.770
   5413574627555345024, 154.28822, -46.45026,  19.903
   5413576414262579328, 154.36562, -46.40644,  18.920
   5413576929659766912, 154.41227, -46.35860,  18.437
   5413576620421316096, 154.34144, -46.38007,  18.539
   5413535938484211200, 154.65705, -46.33173,  19.163
   5413585416519830912, 154.45889, -46.19150,  16.573
   5413554247928553472, 154.21368, -46.45207,  17.925
   5413575452190193920, 154.44312, -46.42975,  18.439
   5413573974720534400, 154.37833, -46.45654,  18.735
   5413555313080634752, 154.13372, -46.40860,  17.456
   5413574623253401344, 154.28658, -46.45262,  19.498
   5413562017527518464, 153.67668, -46.48047,  19.599
   5413576345549319424, 154.38315, -46.42185,  18.831
   5413583213188836992, 154.39230, -46.28061,  18.216
   5413577200234418176, 154.37240, -46.32267,  18.279
   5413576620421009792, 154.34090, -46.39455,  18.915
   5413573665482670976, 154.39268, -46.50031,  18.836
   5413553942998647040, 154.22989, -46.48523,  18.196
   5413575623994612608, 154.40326, -46.41330,  18.036
   5413574936793628416, 154.34735, -46.40865,  18.317
   5413554969483059584, 154.13869, -46.45197,  18.862
   5413587164559164288, 154.34773, -46.16186,  19.825
   5413574902433671936, 154.34925, -46.42417,  18.456
   5413562150667948032, 153.79103, -46.53581,  19.272
   5413578437184866944, 154.26601, -46.34505,  19.857
   5413581877462314880, 154.50539, -46.34354,  17.691
   5413549368845089664, 154.30322, -46.58207,  19.610
   5413577685571300480, 154.26427, -46.41060,  18.988
   5413573734202383232, 154.43088, -46.48017,  19.912
   5413554969483059712, 154.13650, -46.45343,  19.111
   5413575349110689792, 154.43290, -46.43872,  19.123
   5413574245296076928, 154.30792, -46.48873,  19.501
   5413571393438641536, 153.95407, -46.32163,  17.680
   5413549540643781376, 154.38635, -46.58614,  17.572
   5413572565967266176, 153.86026, -46.25441,  18.864
   5413574318317699840, 154.33661, -46.47353,  19.924
   5413576482984228224, 154.38772, -46.37763,  18.506
   5413577131514960512, 154.41486, -46.31912,  19.469
   5413555042510282496, 154.16842, -46.43284,  18.766
   5413575623990147200, 154.39637, -46.41292,  18.805
   5413573317582923008, 154.36553, -46.53487,  19.568
   5413575383472230144, 154.45633, -46.43213,  19.107
   5413581877462730368, 154.50727, -46.34884,  19.986
   5413558233657582464, 153.97839, -46.58586,  18.636
   5413577170177936128, 154.37557, -46.34132,  19.717
   5413570985419667712, 153.92960, -46.33033,  19.989
   5413553736840201344, 154.15782, -46.49873,  18.824
   5413537381592807808, 154.62512, -46.25267,  19.922
   5413575898867616256, 154.46003, -46.38188,  18.295
   5413575383476443648, 154.44912, -46.43667,  14.197
   5413576448624377344, 154.36747, -46.39619,  18.660
   5413581598281350656, 154.24084, -46.22710,  19.216
   5413576482982547328, 154.38503, -46.39072,  18.668
   5413574112159688704, 154.38580, -46.44169,  19.508
   5413582594713545984, 154.53465, -46.28019,  18.651
   5413582186700375424, 154.44384, -46.32060,  19.616
   5413574936793717120, 154.34813, -46.40391,  18.968
   5413581838798879744, 154.49318, -46.35965,  18.813
   5413575898867616384, 154.45560, -46.37977,  17.997
   5413551847046086784, 154.18020, -46.56430,  18.517
   5413580189531657984, 154.33670, -46.32223,  19.246
   5413575417830877696, 154.47704, -46.42376,  14.697
   5413574799354254592, 154.34618, -46.44097,  17.976
   5413577440751953536, 154.24958, -46.45137,  17.969
   5413574936793716992, 154.35616, -46.40777,  16.943
   5413573596763193344, 154.41165, -46.50922,  19.075
   5413576822279030528, 154.33984, -46.35249,  17.798
   5413577990507977472, 154.28037, -46.40624,  18.681
   5413574009080272000, 154.39753, -46.46583,  18.609
   5413576444323998336, 154.37472, -46.39121,  15.823
   5413566857952748800, 154.03960, -46.40575,  19.475
   5413575452190394752, 154.45323, -46.42383,  19.550
   5413574387037176064, 154.33088, -46.47081,  18.383
   5413583217489594112, 154.40382, -46.28516,  19.141
   5413574799354254720, 154.34562, -46.44090,  18.482
   5413576448622807168, 154.36159, -46.38061,  19.274
   5413550541376093440, 154.30498, -46.55319,  19.620
   5413567132830730112, 154.10481, -46.38671,  18.500
   5413554664544229376, 154.10222, -46.46990,  19.310
   5413576684840075392, 154.31732, -46.37519,  18.138
   5413577994808964096, 154.28451, -46.41129,  18.725
   5413573493683956992, 154.37517, -46.49781,  19.005
   5413587027120210048, 154.38732, -46.16281,  18.350
   5413576414264130432, 154.35367, -46.39237,  18.682
   5413576581762958208, 154.38429, -46.36995,  17.839
   5413575349116702848, 154.43860, -46.43149,  17.919
   5413575727068519552, 154.40648, -46.39053,  18.321
   5413533529006331520, 154.62233, -46.44793,  18.269
   5413586580443413376, 154.30990, -46.22748,  17.750
   5413578505904474880, 154.24484, -46.33236,  18.667
   5413535075195058176, 154.54651, -46.34300,  18.696
   5413574799354253952, 154.33889, -46.43774,  19.430
   5413575039871444096, 154.28941, -46.42337,  19.280
   5413576551702240512, 154.37070, -46.37335,  19.530
   5413549991620230912, 154.26657, -46.58775,  19.285
   5413575383476443008, 154.45666, -46.44061,  13.838
   5413578574623534976, 154.18576, -46.40261,  18.076
   5413575623988887552, 154.39595, -46.40677,  17.675
   5413536556959088000, 154.66729, -46.26990,  19.928
   5413574043440211584, 154.39934, -46.44832,  19.232
   5413576547403211904, 154.37117, -46.37685,  18.177
   5413534834676695424, 154.52909, -46.37910,  17.786
   5413575589630407936, 154.38925, -46.41271,  18.299
   5413579261818718848, 154.23551, -46.33517,  17.749
   5413578063528442368, 154.27001, -46.40387,  19.815
   5413533872603903616, 154.61014, -46.40652,  18.984
   5413575830148138752, 154.48019, -46.39168,  19.162
   5413576650480337152, 154.35042, -46.36923,  17.091
   5413583939044185600, 154.44027, -46.20624,  18.345
   5413575349110689664, 154.43331, -46.43868,  18.891
   5413534388000173056, 154.63174, -46.36320,  19.389
   5413575486550351616, 154.44966, -46.41122,  18.714
   5413537068060241408, 154.59393, -46.27290,  18.247
   5413576551702240768, 154.36541, -46.37082,  18.274
   5413576650480337536, 154.34693, -46.36670,  17.996
   5413576895300028032, 154.40163, -46.35399,  18.806
   5413583286209069696, 154.37703, -46.27312,  18.972
   5413534181845202816, 154.68566, -46.36965,  18.473
   5413549918601087488, 154.33293, -46.53633,  19.368
   5413575864507765120, 154.45484, -46.39157,  18.197
   5413576517343965440, 154.38991, -46.37542,  19.204
   5413579845934270464, 154.30634, -46.32306,  19.198
   5413575589630407680, 154.39356, -46.41512,  17.433
   5413576517342704512, 154.39308, -46.37018,  18.446
   5413574868080568704, 154.37670, -46.42809,  17.629
   5413575830148093824, 154.48956, -46.40128,  19.249
   5413573768562304384, 154.44734, -46.47160,  19.785
   5413575417830874752, 154.46686, -46.41949,  19.927
   5413581632641085952, 154.21287, -46.22829,  18.507
   5413583217489592832, 154.39141, -46.28036,  18.919
   5413549884241349248, 154.32128, -46.53739,  17.608
   5413581877462313472, 154.50498, -46.34440,  17.463
   5413588470229223296, 154.42906, -46.16117,  18.964
   5413580395690288896, 154.33355, -46.28103,  19.043
   5413575520909179520, 154.41779, -46.44250,  18.040
   5413535246993721728, 154.61513, -46.34709,  19.650
   5413582186699958656, 154.44662, -46.31656,  19.860
   5413575452190394880, 154.45371, -46.42389,  18.500
   5413574623253420416, 154.27899, -46.44889,  18.287
   5413577509471421312, 154.23724, -46.45384,  17.320
   5413554935123322880, 154.16503, -46.45091,  18.616
   5413566926672224512, 154.02666, -46.40344,  19.012
   5413576964019503104, 154.38231, -46.34491,  18.523
   5413575486550350208, 154.44797, -46.41045,  17.471
   5413545834091262592, 153.98869, -46.68404,  18.546
   5413576723498841344, 154.34149, -46.36585,  19.218
   5413552117624370048, 154.14436, -46.53077,  19.173
   5413580361330550272, 154.36137, -46.28106,  18.121
   5413576444323997184, 154.37254, -46.39716,  17.496
   5413582182396491776, 154.45108, -46.32083,  19.015
   5413576345543100544, 154.37367, -46.41041,  18.911
   5413534044406228736, 154.67301, -46.39725,  18.869
   5413575864507673984, 154.46139, -46.40306,  19.648
   5413577994808944256, 154.27533, -46.41635,  18.567
   5413576482982771584, 154.39936, -46.38603,  18.915
   5413567613867021184, 153.97165, -46.39687,  19.457
   5413577818709286400, 154.20641, -46.40391,  17.678
   5413575108592151168, 154.33278, -46.41210,  19.977
   5413550266498136832, 154.24309, -46.57764,  19.739
   5413576444323997440, 154.37285, -46.38757,  17.085
   5413547169821526528, 154.24891, -46.67782,  19.651
   5413580812307706368, 154.22326, -46.30959,  19.865
   5413579678436340480, 154.31014, -46.35104,  18.800
   5413576414262577536, 154.36399, -46.40575,  18.070
   5413581082885075712, 154.18341, -46.27719,  17.450
   5413582560353826688, 154.54512, -46.27611,  19.508
   5413575246031270912, 154.45524, -46.46051,  19.284
   5413554179209079680, 154.17537, -46.45122,  19.157
   5413575349110578432, 154.44108, -46.44848,  18.573
   5413549918601115520, 154.33798, -46.53077,  18.530
   5413554492754447488, 154.14155, -46.48359,  19.484
   5413576173745521536, 154.42671, -46.36573,  19.603
   5413574318317714176, 154.34585, -46.47397,  19.872
   5413575761428257536, 154.41058, -46.39250,  19.118
   5413587714314980096, 154.25134, -46.16092,  19.558
   5413586443004462336, 154.36719, -46.22687,  18.700
   5413547685217706752, 154.26153, -46.64179,  19.561
   5413584381420156928, 154.49617, -46.22689,  19.640
   5413579540997387776, 154.20701, -46.30142,  19.602
   5413575280391101824, 154.44173, -46.44875,  18.011
   5413581980541539968, 154.50396, -46.33664,  19.974
   5413576620421007872, 154.34209, -46.39524,  18.484
   5413573665482684672, 154.39634, -46.49805,  18.892
   5413577990507977728, 154.27729, -46.40559,  17.770
   5413576654779369856, 154.34497, -46.36585,  19.792
   5413575898867614208, 154.46298, -46.38309,  19.240
   5413566926672221568, 154.02961, -46.40386,  19.024
   5413567613866983680, 153.97406, -46.40474,  19.193
   5413579231762675584, 154.23220, -46.33477,  19.783
   5413575795788197376, 154.48465, -46.41416,  19.038
   5413576482982545280, 154.38958, -46.39345,  17.699
   5413575555269205632, 154.40955, -46.42333,  16.022
   5413578471544607488, 154.23687, -46.34634,  18.568
   5413576547403211008, 154.36999, -46.36713,  18.032
   5413580640509214720, 154.32679, -46.24994,  18.921
   5413577853069022080, 154.22386, -46.40699,  17.914
   5413573802921839616, 154.41813, -46.47525,  18.526
   5413583831664345984, 154.41420, -46.22663,  19.074
   5413576620421095168, 154.34491, -46.39226,  19.080
   5413576001946844416, 154.47459, -46.38649,  18.126
   5413550541384679808, 154.29734, -46.54828,  17.664
   5413576444323996288, 154.37013, -46.39187,  17.457
   5413551739667032832, 154.17454, -46.58490,  19.531
   5413573867338959232, 154.37647, -46.48724,  18.727
   5413583251849334528, 154.39528, -46.27805,  19.019
   5413581946181801216, 154.48835, -46.32971,  19.658
   5413579712796079104, 154.28596, -46.33937,  19.628
   5413575898867629440, 154.47382, -46.38625,  19.683
   5413576345543186560, 154.37189, -46.40534,  18.163
   5413576414262576256, 154.34960, -46.39894,  19.647
   5413575417830880000, 154.47064, -46.42048,  18.197
   5413566656101833472, 154.04631, -46.42478,  16.416
   5413583488071910272, 154.46047, -46.27096,  18.992
   5413574318317713024, 154.34958, -46.47603,  18.825
   5413574936793634432, 154.36179, -46.41434,  17.357
   5413588886853415936, 154.39932, -46.10684,  12.180
   5413575138653788928, 154.33269, -46.40476,  17.405
   5413579678436341632, 154.31561, -46.35325,  18.571
   5413576414268591360, 154.35557, -46.39294,  16.772
   5413575761428457472, 154.41896, -46.38289,  18.268
   5413574730634775168, 154.35656, -46.44640,  17.963
   5413574043440225792, 154.41096, -46.45258,  17.738
   5413575623994609536, 154.39195, -46.41003,  17.572
   5413576444323996416, 154.37078, -46.38428,  17.434
   5413574833720827904, 154.37107, -46.43570,  14.963
   5413575005512647680, 154.32466, -46.43468,  19.351
   5413551739667032704, 154.17329, -46.58369,  19.092
   5413575246031270016, 154.44331, -46.45387,  17.874
   5413575757129252352, 154.41199, -46.38247,  14.221
   5413555351747932160, 154.13811, -46.39979,  17.301
   5413574833720828032, 154.37180, -46.43511,  18.889
   5413535972843953280, 154.66925, -46.33010,  19.473
   5413583286209072384, 154.38021, -46.27150,  19.744
   5413575520909184256, 154.41011, -46.43811,  17.326
   5413549368845086464, 154.31426, -46.58328,  18.705
   5413535040835314048, 154.53438, -46.34402,  18.449
   5413554625885454848, 154.09245, -46.49190,  19.915
   5413575825848757504, 154.48466, -46.39960,  17.579
   5413575898867629568, 154.47404, -46.38659,  19.014
   5413554767623450112, 154.10765, -46.46797,  19.959
   5413574627555357824, 154.28933, -46.44717,  19.025
   5413574524476075136, 154.27684, -46.46314,  19.821
   5413575280391210880, 154.44680, -46.44550,  18.908
   5413535972843953152, 154.66266, -46.32774,  19.724
   5413574176576596992, 154.32551, -46.48958,  18.007
   5413573802921838848, 154.42116, -46.47741,  18.900
   5413577960449220480, 154.22640, -46.38700,  19.837
   5413575349116702336, 154.43247, -46.42967,  18.664
   5413578059227461376, 154.27138, -46.40324,  18.722
   5413575383470916352, 154.45749, -46.42670,  18.624
   5413575520909184384, 154.41001, -46.43840,  17.372
   5413582976973951872, 154.43502, -46.30434,  19.890
   5413575108592114816, 154.33216, -46.41533,  18.604
   5413582044957527552, 154.49113, -46.32231,  19.661
   5413576070666197376, 154.43912, -46.38456,  19.023
   5413582221059707392, 154.45623, -46.31468,  19.516
   5413573974720530816, 154.37521, -46.45541,  18.395
   5413577994808967040, 154.27939, -46.40765,  18.031
   5413584347060422528, 154.52085, -46.22596,  19.077
   5413575246031270656, 154.44319, -46.45478,  14.677
   5413575383470916224, 154.45733, -46.42712,  19.209
   5413575452190191232, 154.43554, -46.42625,  18.968
   5413574112159702016, 154.38766, -46.44200,  19.557
   5413575039871457920, 154.29243, -46.41849,  19.127
   5413576517343963776, 154.39264, -46.37287,  19.429
   5413578471544602368, 154.24291, -46.34622,  19.280
   5413575555269417472, 154.41712, -46.41695,  17.220
   5413555347440401408, 154.14978, -46.40180,  18.198
   5413555145589502336, 154.15613, -46.40546,  13.767
   5413575417830654464, 154.47157, -46.43345,  19.831
   5413575692708913920, 154.43776, -46.39689,  17.513
   5413583281908322304, 154.38691, -46.28023,  18.373
   5413576925356374016, 154.41302, -46.34655,  17.362
   5413579158739280384, 154.19984, -46.36147,  19.326
   5413579639775617408, 154.30907, -46.36145,  18.884
   5413534456719763328, 154.65000, -46.34345,  19.471
   5413575623990144768, 154.39376, -46.41344,  18.643
   5413579296178454656, 154.21182, -46.32326,  18.953
   5413573562403468288, 154.36228, -46.48225,  17.739
   5413575933227366656, 154.49292, -46.39579,  18.997
   5413579678436337792, 154.31542, -46.35461,  19.661
   5413575280391210496, 154.44941, -46.44677,  19.068
   5413581946181800192, 154.48519, -46.32883,  19.835
   5413576379908851712, 154.38945, -46.40964,  11.544
   5413576208110377984, 154.44603, -46.36092,  16.572
   5413573867338951552, 154.38697, -46.49105,  17.957
   5413579639775617280, 154.31149, -46.36256,  16.696
   5413575623990144640, 154.39443, -46.41366,  17.713
   5413575658348838144, 154.42281, -46.40797,  17.642
   5413586962701169792, 154.40692, -46.17993,  19.239
   5413583281908322560, 154.37710, -46.28065,  17.822
   5413581946181800064, 154.48815, -46.33055,  19.593
   5413574112159701888, 154.38848, -46.44201,  19.422
   5413576787917420800, 154.36897, -46.34656,  18.647
   5413575623990144512, 154.39342, -46.41281,  18.340
   5413573562403468032, 154.35759, -46.48016,  18.597
   5413554011718128000, 154.21505, -46.46499,  18.623
   5413550060339700608, 154.25919, -46.59077,  19.685
   5413550846314041728, 154.24675, -46.53252,  19.212
   5413573871641113472, 154.37853, -46.49002,  16.965
   5413575795788194816, 154.46682, -46.40593,  19.397
   5413575555269203072, 154.41799, -46.42726,  17.853
   5413576379908851968, 154.38381, -46.40680,  14.265
   5413574318317711872, 154.34978, -46.47658,  19.514
   5413576242470117120, 154.46452, -46.35645,  19.338
   5413574043440224768, 154.39484, -46.44547,  18.665
   5413581911826883328, 154.49242, -46.35240,  19.472
   5413576379903125888, 154.38390, -46.40123,  18.349
   5413574279655821184, 154.34601, -46.48818,  19.188
   5413578063528435072, 154.26871, -46.40729,  19.122
   5413575417830662144, 154.47296, -46.43385,  18.222
   5413575069930213376, 154.29750, -46.40514,  18.756
   5413576723498839936, 154.33480, -46.36324,  19.281
   5413575555269202944, 154.42010, -46.42750,  18.827
   5413586309868575616, 154.34912, -46.26072,  19.868
   5413575589628854272, 154.40096, -46.42355,  18.368
   5413576242470117248, 154.46247, -46.34517,  19.025
   5413574520174191488, 154.27421, -46.45135,  19.631
   5413573558101315200, 154.36060, -46.48772,  18.636
   5413578574623528064, 154.19514, -46.40386,  19.635
   5413576414262575360, 154.35308, -46.40067,  18.463
   5413573837281794688, 154.42482, -46.45932,  19.314
   5413582152340233984, 154.47323, -46.31953,  19.874
   5413535934188513024, 154.65767, -46.34366,  17.917
   5413554247928550272, 154.21625, -46.45246,  19.312
   5413534800317036544, 154.58436, -46.36430,  17.613
   5413576173745535872, 154.42245, -46.36194,  18.902
   5413576070666102656, 154.43560, -46.39092,  19.114
   5413583973403924992, 154.42687, -46.19839,  19.695
   5413576482982554240, 154.39343, -46.39555,  17.402
   5413576620427021184, 154.34999, -46.39008,  18.677
   5413575417830665088, 154.45889, -46.42658,  17.262
   5413573768562317568, 154.43775, -46.46602,  18.367
   5413576173745535488, 154.43216, -46.36668,  18.102
   5413576242470116992, 154.45411, -46.35263,  17.727
   5413574043440224640, 154.39544, -46.44541,  18.583
   5413591120228597632, 154.06882, -46.30306,  19.996
   5413568094903525120, 154.02982, -46.36386,  17.488
   5413566514355146752, 154.04666, -46.45312,  17.407
   5413575349110686464, 154.44018, -46.44243,  19.509
   5413534972115728640, 154.55167, -46.36522,  17.759
   5413582152340233728, 154.47478, -46.32066,  19.946
   5413578063528432384, 154.25466, -46.40107,  19.644
   5413574833714206848, 154.35866, -46.42812,  18.281
   5413576482982761344, 154.38355, -46.37936,  18.212
   5413581976237912064, 154.51487, -46.34619,  19.038
   5413580498769515264, 154.31377, -46.27848,  18.701
   5413576173745535616, 154.42083, -46.36122,  17.894
   5413576517343962752, 154.39326, -46.37181,  18.373
   5413586309866056448, 154.34507, -46.24753,  19.976
   5413576478683748608, 154.39500, -46.39720,  12.314
   5413576586062178048, 154.37617, -46.36241,  19.769
   5413573837281794048, 154.42770, -46.46125,  18.787
   5413576345543099264, 154.38370, -46.41531,  18.511
   5413576482982761216, 154.38414, -46.37966,  19.404
   5413577960449217152, 154.23113, -46.38986,  18.989
   5413573150086507264, 154.37986, -46.52672,  19.783
   5413574387037188480, 154.31978, -46.46223,  19.572
   5413576173745534208, 154.43017, -46.36586,  19.121
   5413555420467410432, 154.12486, -46.38425,  19.699
   5413586997060908800, 154.38134, -46.16709,  18.943
   5413576272521313920, 154.44673, -46.35148,  17.835
   5413576723498838272, 154.32557, -46.35944,  18.473
   5413575417830700928, 154.45703, -46.42549,  19.424
   5413581048525329280, 154.20579, -46.27829,  18.718
   5413575142952053248, 154.33935, -46.40501,  19.380
   5413575589628870016, 154.40551, -46.42395,  18.123
   5413576448622601344, 154.36151, -46.39094,  18.680
   5413533563366074112, 154.63441, -46.44655,  19.296
   5413575898867627392, 154.46305, -46.38161,  19.273
   5413554935123317888, 154.16567, -46.45263,  19.072
   5413575486550347008, 154.45229, -46.41267,  19.540
   5413550949395636224, 154.28715, -46.49930,  18.184
   5413555416159953536, 154.11861, -46.38499,  19.764
   5413574318317710976, 154.34343, -46.47375,  19.973
   5413585725757487360, 154.52632, -46.16369,  19.006
   5413576448622601216, 154.36177, -46.39068,  18.716
   5413578986940674816, 154.17147, -46.34698,  18.890
   5413579811574531584, 154.32645, -46.32493,  17.899
   5413574009080267648, 154.39555, -46.46532,  18.499
   5413575276088440960, 154.46139, -46.45214,  19.312
   5413578063528431872, 154.26824, -46.40772,  19.459
   5413575069930213248, 154.29938, -46.40438,  18.266
